공고번호,날짜,발주기관,공고명,1순위업체,투찰금액,투찰률,기초금액
R26BK01478474,2026-04-27,경기도 용인시,2026년 광교산 둘레길 조성(정비)사업 공사,이천시산림조합,269184000,90.3,
R26BK01479992,2026-04-27,경기도 연천군,2026년 맨발길 유지관리공사,주식회사 꿈꾸는정원조경건설,66742930,90.258,
R26BK01480365,2026-04-27,경기도 연천군,미라클타운 벙커하우스 보강공사,(주)백선로하스,38645700,90.021,
R26BK01477829,2026-04-27,국토교통부 서울지방국토관리청 수원국토관리사무소,2026년 관내 동부권역 배수시설 준설공사,민희건설주식회사,194258760,90.22,
R26BK01488329,2026-04-27,한국농어촌공사 충남지역본부 부여지사,2026년 대행위탁 부여(반산)지구 용·배수로 퇴적물 제거공사,에스에스건설(주),16500000,90.016,
R26BK01475623,2026-04-27,강원특별자치도 양양군,보호구역 실태조사에 따른 개선공사(현북면),(주)시공아트,77647605,90.289,
R26BK01474088,2026-04-27,전남광주통합특별시 순천시,상사 초곡 농어촌 취약지역 생활여건 개조사업,미래본건설 주식회사,514991642,90.405,
R26BK01477732,2026-04-27,경기도 가평군,현리 외 1개소 하수관로 누수 개량사업,대신건설 주식회사,266971000,90.378,
R26BK01378954,2026-04-27,전남광주통합특별시 상수도사업본부,각화정수장 배수지 전환공사,유성건설 주식회사,13894428990,86.04,
R26BK01477762,2026-04-27,충청북도 영동군,학산면 미사용 마을방송 시설물 정비 공사,주식회사 제타솔루션즈,48753040,90.496,
R26BK01478259,2026-04-27,충청북도 옥천군,옥천읍 삼양로 보도신설공사,(주)부강건설,24325000,90.181,
R26BK01487618,2026-04-24,경기도 이천시,관고동 도시계획도로 재포장공사,주식회사 에스에이치이엔씨,26901000,90.0,
R26BK01472185,2026-04-28,경기도 안산시,성안고 사거리 교통환경 개선사업(전기),누리전력,244654580,90.393,
R26BK01481726,2026-04-28,경상남도 통영시,2026년 이순신공원 산책로 위험구간 정비사업,주식회사 도원조경,31081000,90.103,
R26BK01481291,2026-04-28,전남광주통합특별시 함평군,대동면 금적마을 농어촌 취약지역 생활여건 개조사업(통신）,유한회사 제이티솔루션,37795880,90.579,41756000
R26BK01474413,2026-04-28,충청북도 충주시,동량면조동리일원노후관교체공사,함박건설주식회사,281885520,90.844,
R26BK01474501,2026-04-28,충청남도 청양군,청양읍 교월3리 아스콘 덧씌우기공사,진흥건설(주),28351940,90.228,
R26BK01480896,2026-04-28,충청북도 청주시,오송산단 수도용지 생태경관 개선사업(2공구),주식회사 정초,698871600,90.046,
R26BK01482899,2026-04-28,강원특별자치도 원주시,문막농공단지 노후기반시설 보수공사(추가구간),태화건설 주식회사,713747800,91.137,
R26BK01483094,2026-04-28,경기도 이천시,2026년 이천시 어린이공원 수목 및 녹지대 유지관리공사(북부권역),주식회사 드림조경,87404700,90.393,
R26BK01483311,2026-04-28,서울교통공사,명동역 고객안전실 및 남녀침실 등 환경개선 정보통신공사,주식회사 파워테크닉,56784880,90.351,
R26BK01479091,2026-04-27,강원특별자치도 홍천군,홍천 숲속 놀이공원 쉼터 조성공사,효창건설(주),220177000,90.256,
R26BK01476610,2026-04-28,충청남도 천안시,불당동 기후대응 도시숲 보완공사,주식회사 삼녹조경,200741680,90.037,
R26BK01481060,2026-04-28,전남광주통합특별시 여수시,도원초등학교 법면 정비공사,유진엔지니어링(주),315868000,90.339,
R26BK01480369,2026-04-28,경상북도 포항시,산단지역 저탄소 녹색거리 조성사업(호동로),파인트리,193276000,90.272,
R26BK01482919,2026-04-28,충청북도 청주시,목령종합사회복지관 기능보강공사(방수),(주)태선이엔씨,25821000,89.935,
R26BK01482348,2026-04-28,전남광주통합특별시 여수시,돌산읍 계동마을 시도7호선 배수로 정비공사,명성토건(주),21985000,90.145,
R26BK01483429,2026-04-28,경상북도 청송군,안덕면 사부실 경로당 리모델링 전기공사,주식회사 대건,27417735,90.306,
R26BK01474224,2026-04-28,경기도 용인시 기흥구,2026년 기흥구 가로수 병해충 방제공사(2구역),티앤피나무병원 주식회사,54719087,90.382,
R26BK01481519,2026-04-28,충청남도 부여군,개사육농장주 등 전·폐업지원 지장물 일반 철거공사(초촌면 세탑리),주식회사 사비조경,42434634,90.347,
R26BK01481350,2026-04-28,경상남도 창원시 상수도사업소,진해구 남양동 367-4 주변 노후수도관 교체공사,광원건설 주식회사,34455339,90.784,
R26BK01482714,2026-04-28,경상북도 청송군,청송읍 리도203호선 샘골도로 측구설치공사,주식회사청화개발,26506604,90.573,
R26BK01481047,2026-04-28,경상남도 창원시 상수도사업소,칠서정수장 유지관리시설 설치공사,주식회사 디앤비,103003390,90.199,
R26BK01480282,2026-04-28,의령군산림조합,2026년 산불예방 숲가꾸기사업(1차)(유곡1지구),주식회사 수림개발,56330800,90.502,
R26BK01481597,2026-04-28,경기도교육청 경기도포천교육지원청,포천고 공간재구조화사업 모듈러 부대토목공사,미래드림건설 주식회사,87326130,89.954,
R26BK01455736,2026-04-28,조달청 대구지방조달청,(가칭)경상북도교육청 융합진로체험교육관 건립 리모델링 정보통신공사(계속비),주식회사 파워텔레콤,625728289,90.47,
R26BK01477750,2026-04-28,경상북도 포항시,흥해 옥성체육공원 시설정비공사,주식회사 유호건설,39780489,90.163,
R26BK01474228,2026-04-28,경기도 용인시 기흥구,2026년 기흥구 가로환경 수목 병해충 방제공사,채움조경주식회사,45158800,90.313,
R26BK01475484,2026-04-28,충청북도 농업기술원 분원,포도연구소 배수로 설치 및 펜스 교체 공사,(주)경원건설,43316045,89.946,
R26BK01481137,2026-04-28,강원특별자치도 춘천시,시립장애아전문 어린이집 리모델링 공사(건축),주식회사제이드,137008546,90.323,
R26BK01477703,2026-04-28,경상남도 산청군,석대마을 세천 재해복구사업(3공구),누리건설 주식회사,572383760,90.39,
R26BK01479549,2026-04-28,평창군산림조합,2026년 숲가꾸기사업(어린나무)1-2권역,주식회사 케이산림,54645000,89.952,
R26BK01480700,2026-04-28,전남광주통합특별시 완도군,군외 사후 마을안길 정비사업,주식회사초심건설,164188120,90.186,
R26BK01480118,2026-04-28,전남대학교,[여수캠퍼스] 이학관 창호 교체공사,주식회사 대일이앤씨,272264800,90.349,
R26BK01481292,2026-04-28,경기도 안산시,130~132번 우수박스 정비공사(일부특허),한두건설(주),158212560,90.36,
R26BK01482799,2026-04-28,강원특별자치도 삼척시 해양관광센터,"삼척해양레일바이크 초곡휴게소 데크 및 울타리 설치 공사(전체분, 1차분)",주식회사 삼진비계,35832400,90.603,
R26BK01483147,2026-04-28,경상남도,함양소방서 산악구조대 신축공사(소방),주식회사 대아전력,40111570,90.327,
R26BK01483284,2026-04-28,경기도 오산시,궐리사로(궐동715번지 일원) 도로 재포장 공사,은진건설 주식회사,176453300,90.303,
R26BK01481615,2026-04-28,경상남도 통영시,산양일주도로 동백나무 가로수 전정사업,초림,26999990,90.199,
R26BK01483359,2026-04-28,전북특별자치도 정읍시,옹동면산성마을배수로정비공사,(주)대영건설,22879700,90.317,
R26BK01491137,2026-04-27,한국농어촌공사 충남지역본부 서산.태안지사,음암면 도당리 배수로 설치공사,서호건설(주),6660000,90.121,
R26BK01467425,2026-04-28,수원도시공사,칠보체육관 탁구장 바닥재 보수공사,(주)두레건설,58506600,90.0,
R26BK01482545,2026-04-28,경상북도 예천군,예천 회룡포 잡목제거 및 모니터링사업,한길종합건설 주식회사,81440599,90.748,
R26BK01482720,2026-04-28,경기도교육청 경기도구리남양주교육지원청,학교 유무선 네트워크 개선 3-1차 사업 정보통신공사(4권역),빛탑건설 주식회사,302690730,90.397,
R26BK01423106,2026-04-28,조달청 충북지방조달청,국립한국교통대학교 소통광장 조성공사,대화건설 주식회사,911316990,90.189,
R26BK01479115,2026-04-28,경기도 고양시 덕양구,대자동 산 166-20 통일로 사면 보강사업,(주)거하건설,224926260,90.95,
R26BK01472813,2026-04-28,강원특별자치도 정선군,화암면 호촌 농어촌생활용수 개발사업,유한회사 신호건설,1174261800,89.909,
R26BK01482655,2026-04-28,대전광역시 동구,비룡동 569번지 일원 외 2개소 농업생산기반시설 정비공사,경성산업(주),136696500,90.47,
R26BK01482265,2026-04-28,제주특별자치도,2026년 인공어초(세화지선) 제작 및 설치공사,남서종합건설(주),358316840,90.341,
R26BK01479723,2026-04-28,충청남도 금산군,"금산군 관내(금산읍,추부면,진산면) 맨홀뚜껑 교체공사",천수건설 주식회사,122494900,90.593,
R26BK01483254,2026-04-28,경기도 이천시,2026년 이천시 공원 수목 및 녹지대 유지관리공사(복하천1수변공원),보람조경개발,35313290,90.373,
R26BK01468986,2026-04-28,주식회사킨텍스,무빙워크 팔레트 및 팔레트 체인 교체 공사,수림엘리베이터 (주),224242242,94.935,
R26BK01482737,2026-04-28,경상남도,함양소방서 산악구조대 신축공사(통신),우진네트웍스,84701791,90.482,
R26BK01482634,2026-04-28,경상남도,양산소방서 119구조대 신축공사(통신),케이미디어,88550140,90.403,
R26BK01483493,2026-04-28,경상북도 구미시,사곡역 인근 공영주차장 조성공사,주식회사 금오,129398000,90.416,
R26BK01483090,2026-04-28,한국수산자원공단제주본부,2026년 제주 바다숲 1년차 구엄리 자연석 시설,(주)덕천지앤오,196406000,90.201,
R26BK01481685,2026-04-28,전남광주통합특별시 여수시,남면 직포마을 구거 정비공사,(주)한솔기업,54061613,90.213,
R26BK01475844,2026-04-28,한국공항공사 제주공항,여수공항 수배전시설 개량에 따른 건축공사,주식회사 기백건업,261006687,90.357,
R26BK01479358,2026-04-28,경기도 고양시 덕양구,2026년 배수펌프장(흡수조 및 유입수로) 준설 공사,(주)영은이엔씨,77047920,90.281,
R26BK01468531,2026-04-28,전남광주통합특별시 강진군,2026년 산불 안전공간 조성 사업,유한회사 재영,101758640,90.29,
R26BK01482396,2026-04-28,한국어촌어항공단,거제 어촌민속전시관 어업유산관 리모델링 공사(건축),지디건설주식회사,105804000,90.145,
R26BK01482629,2026-04-28,경상북도 예천군,예천 천향리 석송령 등 천연기념물 보수치료사업,예인나무병원,86804300,91.845,
R26BK01481040,2026-04-28,경상남도 창원시 의창구,동읍 용강리 152-3 일원 구거정비공사,(주)성진건설,38992381,90.642,
R26BK01479151,2026-04-28,울산광역시 울주군,빈집정비 지원사업 석면철거공사,우형건설(주),22993000,89.848,
R26BK01480823,2026-04-28,경상남도 함안군,2026년 상반기 2차 소나무재선충병 피해목 제거사업(법수지구),주식회사 산인,76000000,89.921,
R26BK01480345,2026-04-28,경상북도 포항시,포항 국제전시컨벤션센터 도시계획도로(소3-546 외 2) 개설공사,주식회사 백길건설,87347260,90.452,
R26BK01480917,2026-04-28,전남광주통합특별시 해남군,옥천 영춘 군도 인도 설치공사,서한건설 주식회사,56362570,90.263,
R26BK01483673,2026-04-28,경기도 여주시,2026년 도시숲조성사업,(주)성창,33417000,90.861,
R26BK01488579,2026-04-28,서울특별시 서북병원,서북병원 지하PIT층 증기배관 보수 공사 시행,(주)엔케이건설,11960500,85.5,
R26BK01477554,2026-04-28,부산광역시,2026년 덕산정수사업소 예초 및 제초공사(단가계약),대흥조경개발(주),265525000,90.456,
R26BK01458714,2026-04-28,부산광역시 연제구,연제구 장애인복지관 건립 기계설비공사,주식회사대경알앤이,270135774,90.299,
R26BK01481949,2026-04-28,전남광주통합특별시 보성군,보성 웅치면 대산천 준설 사업,주식회사 미래개발,40100520,90.312,
R26BK01474254,2026-04-28,부산광역시 부산진구,광산마을 공·폐가 철거공사(2차),주식회사 청우이엔지,48088930,90.103,
R26BK01482377,2026-04-28,국토교통부 원주지방국토관리청 강릉국토관리사무소,국도7호선 도직교A2+0.921∼옥계역교차로 등 4개소 포장정비공사,합자회사 동부포장건설,250393930,90.913,
R26BK01480876,2026-04-28,경상북도 경주시,경주 읍성 일원 지장물 철거공사(서부동3-23),영일산업개발(주),21330219,89.953,
R26BK01480771,2026-04-28,서울특별시 중랑구,혜원여고 주차장 및 생활SOC 복합화사업(통신),수미디어통신 주식회사,219892295,90.343,
R26BK01463868,2026-04-28,(주)강원랜드,하이원 리사이클링센터 신축 전기공사,강원파워텍 주식회사,290756220,90.29,
R26BK01477981,2026-04-28,부산광역시교육청 부산광역시서부교육청 부산알로이시오초등학교,알로이시오초등학교 외벽방수공사,다온FP,173328542,89.97,
R26BK01483293,2026-04-28,경상북도 청송군,주왕산면 하의리 가골 농로보수공사,기백건설 주식회사,31795260,90.284,
R26BK01471841,2026-04-28,경찰청 전남경찰청,여수경찰서 광무파출소 신축공사(전기),주식회사 더원에너지,49401764,90.32,
R26BK01483295,2026-04-28,경기도 남양주시,2026년 체육시설 유지보수 단가계약(2차),하이엔드건설 주식회사,62154470,90.3,
R26BK01480835,2026-04-28,경상북도 경주시,예송유치원 통학로 교통환경 개선사업,주식회사 나무,32622672,90.228,
R26BK01481096,2026-04-28,경상남도 밀양시,밀양아리랑시장 주차환경 개선사업 지장물 철거공사,주식회사 두남산업개발,97429780,90.34,
R26BK01477042,2026-04-28,경기도 연천군 맑은물관리사업소,연천군 통합정수장 기존 여과지 개선사업(토목),삼일이앤씨 주식회사,418157198,90.634,
R26BK01481044,2026-04-28,경상북도 경주시,첨성로 자전거도로 노면정비공사,버드건설 주식회사,37355879,90.408,
R26BK01480903,2026-04-28,경상북도 경주시,"동천, 현곡 완충녹지 풀베기 공사",솔아조경(주),44882230,90.515,
R26BK01482892,2026-04-28,제주특별자치도 서귀포시,표선지구 도시계획도로(소로2-36호선) 개설공사(장기계속),늘푸른건설주식회사,1304139000,89.483,
R26BK01437325,2026-04-17,질병관리청 국립보건연구원,[공사] 공공백신개발지원센터 실험동 온습도 모니터링 공사,(주)대성이엔지,72127220,90.218,
R26BK01480815,2026-04-28,충청남도 부여군,개사육농장주 등 전·폐업지원 지장물 일반 철거공사(내산면 묘원리),인홍건설 주식회사,42564285,90.275,
R26BK01480183,2026-04-28,경기도 김포시,한강1집하장 전기실 변압기 증설공사,청담프라임주식회사,23802890,90.129,
R26BK01476920,2026-04-28,재단법인 한국엘피지사업관리원,괴산군 시동마을 LPG배관망 구축사업 시설공사,동영건설주식회사,336700900,90.413,
R26BK01482702,2026-04-28,대전광역시 동구,2026년 대전천 예초사업,다원건설산업 주식회사,176173700,90.413,
R26BK01481285,2026-04-28,전북특별자치도 전주시 덕진구,들사평서로 34~사평로 32 인도정비공사 견적제출 안내공고,그린이엔티(주),25698000,89.958,
R26BK01481321,2026-04-28,경상남도 양산시,2026년 자녀안심 그린숲 조성사업,주식회사 웰우드,157107570,90.272,
R26BK01470717,2026-04-28,경상북도 경주시 사적관리사무소,"대릉원 일원(대릉원, 노동노서, 황남고분) 예초 공사",우정조경 주식회사,279461780,90.429,
R26BK01477741,2026-04-28,경상남도 산청군,남사천(청계지구) 재해복구사업,주식회사 해든건설,270032000,90.393,
R26BK01481208,2026-04-28,서울특별시,2026년 소규모저류녹지 및 자연정화시설 조성공사,마방건설 주식회사,236499400,90.439,
R26BK01482073,2026-04-28,제주특별자치도 서귀포시,전국체육대회 경기장(공천포전지훈련센터 인조잔디구장) 시설정비 공사,주식회사 흥아,482609218,90.291,
R26BK01475046,2026-04-28,한국산업은행,한국산업은행 대구지점 및 대구경북지역본부 원상복구공사(전기공사),(주)우리전설,111495000,89.978,124300000
R26BK01479384,2026-04-28,평창군산림조합,2026년 숲가꾸기사업(어린나무)1-1권역,주식회사 애플임업,55730000,89.902,
R26BK01475963,2026-04-28,해양수산부 부산지방해양수산청 제주해양수산관리단,2026년도 무인표지 도장공사,주식회사 성지건업,162249000,90.418,
R26BK01480714,2026-04-28,경상북도 포항시,음식물류폐기물 적환장 신축공사(전기공사),주식회사 한보테크,22910520,90.242,
R26BK01483175,2026-04-28,전남광주통합특별시 무안군,톱머리 농어촌마을하수도 정비사업 전기공사,주식회사 남영전력,108281500,90.653,120521000
R26BK01476947,2026-04-28,서울특별시 서울아리수본부 뚝도아리수정수센터,2026년 뚝도아리수정수센터 노후 수위계 교체공사,주식회사 시큐렉스,49489000,92.796,
R26BK01476772,2026-04-28,강원특별자치도 양양군,학포리(60-1) 배수로 정비공사,주식회사 명지토건,26930447,91.002,30171000
R26BK01478620,2026-04-28,경상남도 함양군 문화시설사업소,천년교 데크 정비사업(2차),주식회사 광명,102946030,90.463,
R26BK01480672,2026-04-28,산림청 남부지방산림청 영덕국유림관리소,2026년 숲가꾸기 사업(숲6),영덕나눔영림단 사회적협동조합,206000000,88.946,
R26BK01483459,2026-04-28,산림청 중부지방산림청 단양국유림관리소,2026년 조림 사업(2차),용두국유림영림단 사회적협동조합,34500000,90.244,38499000
R26BK01483067,2026-04-28,강원특별자치도 춘천시,캠프페이지 문화공원 유지보수공사(기계),주식회사호반건설,26566613,90.263,
R26BK01483352,2026-04-28,경상북도 구미시,도토리공원 등 3개소 공원정비사업,녹원조경주식회사,27706432,89.992,
R26BK01483706,2026-04-28,경상북도 안동시,호민지 인근 노후골목길 정비공사,명호건설(주),24549970,90.219,
R26BK01480818,2026-04-28,경상남도 함안군,2026년 상반기 2차 소나무재선충병 피해목 제거사업(군북지구),주식회사 나무와 숲,76701360,89.925,
R26BK01474677,2026-04-28,인천광역시교육청 인천광역시북부교육지원청,대정초 교사동 옥상방수공사,주식회사 예인씨엠텍,293811950,90.338,
R26BK01483741,2026-04-28,경상북도 안동시,2026년 상반기 방범용 CCTV 구매설치공사,주식회사 이성,105906300,90.622,
R26BK01491757,2026-04-28,경기도 안성시,안성불당처리구역 하수시설물 보수공사,주식회사 나라,51829000,94.999,
R26BK01483781,2026-04-28,서울특별시 중랑구,망우역사문화공원 수국길 조성사업(스카이워크),주식회사 수성원,55344000,90.16,61022500
R26BK01480858,2026-04-28,경상북도 경주시,"황성, 성건, 충효 완충녹지 풀베기 공사",(주)에덴조경,41847217,90.349,
R26BK01476858,2026-04-28,전남광주통합특별시 화순군,백아정수장 보조취수원 개발사업,에코이엔지 주식회사,902572230,90.647,
R26BK01483729,2026-04-28,경상북도 안동시,송천동(산218번지선) 세천 정비공사,청암산업 주식회사,26484770,90.176,
R26BK01491204,2026-04-28,한국농어촌공사 경남지역본부 의령지사,천곡저수지 사면 복구공사,도성개발 주식회사,19790000,89.954,
R26BK01482318,2026-04-28,경상북도 의성군,다인용곡1리양서소하천정비공사,주식회사 골드산업개발,135296520,90.646,
R26BK01480809,2026-04-28,경상남도 함양군,도마마을 취약지역 생활여건 개조사업(2공구),주식회사 송암,115849000,91.011,
R26BK01480486,2026-04-27,경상남도 진주시,2026년 버스정보안내기 설치사업(통신),주식회사 태양전기,55121480,90.449,
R26BK01483655,2026-04-28,전남광주통합특별시 광양시,다압 평촌마을 우수관 정비공사(입찰대행),에스아이건설(주),165185000,90.685,
R26BK01479596,2026-04-28,충청북도 청주시,SK하이닉스 추가공장 공업용수 공급사업(4단계 1공구),주식회사 대원,4998773000,88.657,
R26BK01481260,2026-04-28,경기도 김포시,동성테니스장 개보수 공사,한빛토건 주식회사,41382520,90.189,
R26BK01481722,2026-04-28,전남광주통합특별시 여수시,"여수시 거점형 자원순환가게 설치 공사(건축, 기계)",그린웨이 주식회사,72430850,90.295,
R26BK01491307,2026-04-28,한국농어촌공사 경남지역본부 의령지사,손오양수장 수중펌프 교체공사,주식회사 세한기공,13350000,89.935,
R26BK01448144,2026-04-28,조달청 강원지방조달청,CLEAN 국가어항(남애항) 조성공사(전기),주식회사 세진,951879490,90.481,
R26BK01479887,2026-04-28,경상북도 영덕군,영덕 상의당 주변 정비사업 견적제출 안내공고,주식회사 우인건설산업,119642000,92.311,130000000
R26BK01482091,2026-04-28,충청남도 천안시 공원녹지사업본부,신방쉼터 정비공사,활림건설 주식회사,139303000,90.657,
R26BK01477734,2026-04-28,경상남도 산청군,남사천(용두지구) 재해복구사업,이케이환경건설 주식회사,711117191,90.313,
R26BK01483270,2026-04-28,경기도 의정부시,2026년 노후계량기 교체공사(동측권역),정진건설 주식회사,179764690,90.655,
R26BK01483430,2026-04-28,경상북도 구미시,교통사고 잦은 곳 개선사업[상공회의소 사거리 등 3개소(전기)],주식회사 태광전기공사,140575500,90.402,
R26BK01483736,2026-04-28,경상북도 안동시,검무산 등산로 정비사업(조경),로곡조경 주식회사,67264026,90.222,
R26BK01476236,2026-04-28,영진전문대학교,영진전문대학교 복현캠퍼스 정보관 변전실 수전반 전기기기 교체공사 업체선정,(주)루멘일렉스,115550000,91.606,125000000
R26BK01475337,2026-04-28,서울대학교병원,"방사선종양학과 3, 5치료실 재배치공사(건축)",주식회사 상상이상,179784230,90.311,
R26BK01479917,2026-04-28,평창군산림조합,2026년 숲가꾸기사업(어린나무)2-2권역,주식회사 선진산림기술공사,52917000,90.14,
R26BK01479772,2026-04-28,충청북도 청주시,SK하이닉스 추가공장 공업용수 공급사업(4단계 2공구),거성건설(주),3667663000,89.837,
R26BK01477716,2026-04-28,경상남도 산청군,석대마을 세천 재해복구사업(1공구),주식회사 태양건설,373978711,90.377,
R26BK01490170,2026-04-28,한국농어촌공사 경북지역본부 고령지사,가뭄대비 우곡1용수간선 외 1개소 관로 흡입준설공사,가야준설 주식회사,19000000,88.207,
R26BK01479487,2026-04-28,경기도 광명시,목감천 진출입로 보수공사,주식회사 에이플러스,43103000,90.374,
R26BK01482878,2026-04-28,경상북도 의성군,옥산입암1리가사들용배수로보수공사,주식회사태원건설,55824330,90.279,
R26BK01481019,2026-04-28,한국공항공사 김포공항,김포공항 국제선 도착격리대합실 개선공사,혁성공영 주식회사,8528857900,88.829,
R26BK01480843,2026-04-28,경상남도 함안군,군북 사도지구 지방상수도 개량공사,동국건설 주식회사,387914425,90.317,
R26BK01458719,2026-04-28,부산광역시 연제구,연제구 장애인복지관 건립 전기공사,(주)한성계전,592294790,90.461,
R26BK01491358,2026-04-28,한국농어촌공사 경남지역본부 창녕지사,배수장 옥외 조명설비 원격제어 설치공사,주식회사 시온이엔씨,32000000,89.235,
R26BK01476660,2026-04-28,강원특별자치도 삼척시 원덕읍,산양2리(87번지 일원) 농로 개설공사,주식회사 재원건설,24031880,90.298,
R26BK01480846,2026-04-28,충청남도 부여군,장암면 지토1리 농로포장공사(농촌활력),(주)서한개발,33656092,90.324,
R26BK01480618,2026-04-28,강원특별자치도 정선군,도사곡휴양림 도로구조 개선공사,비디건설주식회사,37446670,90.199,
R26BK01483118,2026-04-28,경상북도 구미시,2026년 강동지역 일원 보도 예초공사(1차),주식회사 크로바건설,90649104,90.209,
R26BK01477151,2026-04-28,한국철도공사 회계통합센터,★기술자 보유★경부선 용산~노량진 상하3선 노후레일교환 부대 신호공사,삼성전기산업 주식회사,141684880,90.47,
R26BK01480086,2026-04-28,서울특별시,2026년 한강 준설공사,유호산업개발 주식회사,7896233000,93.886,
R26BK01482962,2026-04-28,전남광주통합특별시 해남군,2025년 농식품 제조·가공 지원사업(농식품산업 인프라 구축)[입찰대행],주식회사 명성종합건설,235125400,90.226,
R26BK01483746,2026-04-28,경상북도 안동시,2026년 자녀안심그린숲 조성사업,(주)서부조경개발,130405600,90.046,
R26BK01477802,2026-04-28,충청남도 공주시,유계 소하천 정비사업,주식회사 태성공영,5215990000,88.169,
R26BK01483213,2026-04-28,서울특별시 마포구,2026년 관내 불량맨홀 정비공사(연간단가),(주)평장씨지알,90665100,90.918,
R26BK01481049,2026-04-28,대통령경호처,지하주차장 세차시설 설치 공사,주식회사 대상엔지니어링,23865500,89.98,
R26BK01482745,2026-04-28,충청북도 음성군,생극 신양리 배수로 정비공사,(합)현대건설,211351590,90.327,
R26BK01480784,2026-04-28,전남광주통합특별시 영암군,미암면 주민소통센터 조성사업(전기),주식회사 덕우,35660780,90.291,
R26BK01477092,2026-04-28,강원특별자치도교육청 강원특별자치도원주교육지원청 원주삼육초등학교,"원주삼육초등학교 한빛관 보수(체육관,급식실,다목적교실) 기계설비공사",동양방재기술(주),153219240,90.351,
R26BK01479521,2026-04-28,경기도 광명시,광명시 청년동 밴드실 방음공사(건축),주식회사 다다인테리어,102301350,90.298,
R26BK01480217,2026-04-28,강원특별자치도 원주시,우산동 화물자동차 임시주차장 조성공사,한양건설 주식회사,155942000,90.174,
R26BK01479083,2026-04-28,서울특별시 북부공원여가센터,북서울꿈의숲 올망졸망놀이터 노후산책로 정비공사,주식회사 동우라이프산업,122430323,90.157,
R26BK01483255,2026-04-28,경상북도 의성군,신평용봉리큰마을농로정비공사,(주)중앙건설,44231700,90.415,
R26BK01490952,2026-04-27,한국농어촌공사 경남지역본부 밀양지사,신흥배수장 외 7개소 원격조명제어시스템 구축공사,대경정보통신기술,13600000,90.066,
R26BK01477210,2026-04-28,경기도 연천군 맑은물관리사업소,연천군 통합정수장 기존 여과지 개선사업(기계),주식회사 에스와이시스템,226291600,90.539,
R26BK01483757,2026-04-28,부산광역시 동래구,2026년 망월산 사방사업(산지사방),(주)모든산,91311500,90.295,
R26BK01483619,2026-04-28,경기도 여주시,2026년 오학걷고싶은거리 녹지관리사업,주식회사 백림조경,59812708,90.344,
R26BK01453818,2026-04-28,조달청 대전지방조달청,내포신도시 종합의료시설 건립사업 소방공사,주식회사 하나소방,1642222490,89.41,
R26BK01480862,2026-04-28,강원특별자치도 홍천군,2026년 홍천군 지방하천 성동천 유지보수사업,(합)부만건설,70107900,90.265,
R26BK01482411,2026-04-28,경상북도 영양군,리도201호선(구매리) 도로확포장공사,동림종합건설 주식회사,1869144439,89.671,
R26BK01487803,2026-04-27,서울특별시 중부공원여가센터,남산청사 구내식당 환경 개선공사,(주)예당인테크,42642000,90.0,
R26BK01490755,2026-04-28,대전광역시 대덕구 시설관리사업소,대덕문화체육관 노후시설 개보수공사(전기),우리아리 사회적협동조합,41500000,91.069,
R26BK01480824,2026-04-28,울산광역시 북구,2026년 계류보전 및 산지사방사업(약천사 일원),주식회사 푸른솔,343475200,90.463,
R26BK01479602,2026-04-28,울산광역시 울주군,2026년 상반기 보안등 신규 설치공사(서부권),주식회사 하이맥스이엔지,85931750,90.387,
R26BK01481112,2026-04-28,경기도 성남시,정자공원 산책로  토사유실 방지공사,(주)준조경,89716374,90.128,
R26BK01477271,2026-04-28,서울특별시 중랑구,망우역사문화공원 수국길 조성사업,주식회사 오르난엘에스,175279434,90.233,
R26BK01479644,2026-04-28,충청북도 제천시 한수면,한수면 덕곡리 도로확포장공사 수의견적 입찰공고,에스제이건설(주),65469601,90.272,
R26BK01482439,2026-04-28,인천광역시 연수구 시설안전관리공단,2026년 연수구시설안전관리공단 주차환경팀 송도2동 배수로 시설안전 개선공사,주식회사 광진코퍼레이션,10996086,89.984,
R26BK01474891,2026-04-28,서울특별시 성북구,북악산로 가로등 개량공사,대원전력(주),261178661,90.318,
R26BK01482446,2026-04-28,제주특별자치도,도로식수대 녹지공간 조성사업,제이에스기업 주식회사,185922240,90.149,
R26BK01466952,2026-04-28,인천광역시 계양구,계양구립종합누리센터 신축 공사(통신),이지노브 주식회사,550292599,90.451,
R26BK01483260,2026-04-28,전남광주통합특별시 무안청사,평여119안전센터 신축공사(전기),세은건설 주식회사,227477600,90.472,
R26BK01477402,2026-04-28,경기도교육청 경기도포천교육지원청,포천고 공간재구조화 모듈러 인입 전기공사,에스케이피오 주식회사,184615596,90.195,
R26BK01482462,2026-04-28,부산교통공사,임직원 사택 303호 및 공용부 개량공사,주식회사 신일,40907090,89.975,
R26BK01489815,2026-04-28,대전광역시 서구,2026년 산불예방 및 조림지숲가꾸기사업(수의시담),대전광역시산림조합,105378000,92.631,
R26BK01481946,2026-04-28,대구공공시설관리공단 동부사업처,종침 슬러지수집기 부품 교체공사(안심),주식회사 구마이엔씨,61659500,90.115,
R26BK01482925,2026-04-28,부산광역시 남구,상습침수지역 하수도 준설공사(용호동),흑석건설(주),84389510,90.178,
R26BK01483496,2026-04-28,전북특별자치도 정읍시,농흥지하차도수배전반지상이설공사,유한회사 대명신재생에너지,238784640,90.223,
