공고번호,날짜,발주기관,공고명,1순위업체,사업자번호,대표자,투찰금액,투찰률,기초금액,A값,A값적용,예가하한,예가상한,참가업체수
R26BK01680280,2026-08-27,무주읍 상권활성화 추진단,무주램프상권『농부장터 운영』용역,주신기획,,,100000000,,,,,,,
R26BK01626580,2026-08-28,서울특별시동부교육청 은석초등학교,(긴급)2026학년도 은석초등학교 4학년 소규모테마형교육여행 위탁 용역,(주)교육문화여행,,,66086000,91.667,71700000,,,,,
R26BK01700685,2026-08-28,경상남도,(수의시담)국가도로망 연계 및 노선 조정 타당성 연구용역,재단법인 경남연구원,,,196000000,98.0,,,,,,
R26BK01694139,2026-08-28,충청남도 계룡시,제16회 계룡군문화축제 다회용기 촉진사업 용역,주식회사 퓨어스,,,64034870,88.213,73000000,,,,,
R26BK01694174,2026-08-28,경상남도 창녕군,계성 광계지구 수리시설개보수사업 폐기물처리용역,주식회사 두남환경,,,31103000,88.504,35220000,,,,,
R26BK01690962,2026-08-27,강원특별자치도 원주시,2026년 상수도 미급수 지역 상수시설 확충 GIS DB 구축용역(2차),주식회사 진성이앤씨,,,87610000,88.014,99359000,,,,,
R26BK01694407,2026-08-28,서울특별시 강남구,2026년 상반기 어린이공원 등 소규모 정비공사 폐기물 처리용역,이도에코원 주식회사(YIDO Ecoone Inc.),,,24104900,88.093,27205000,,,,,
R26BK01687203,2026-08-28,전북특별자치도 임실군,임실군 가축분뇨공공처리시설 증설사업 전기공사 감리용역(PQ후지명경쟁),(주)디에이치기술단,,,755407300,85.67,887667000,,,,,
R26BK01690031,2026-08-28,(주)우주엔비텍,성산자원회수시설 하반기 소각로 방지시설 및 공장동 청소작업,남강산업,,,59912080,88.21,68244000,,,,,
R26BK01700543,2026-08-28,위례트램운영주식회사,위례트램운영(주) 사업장 안전관리 업무 위탁용역,가족과안전기술지도법인 합명회사,,,6490000,99.921,,,,,,
R26BK01692073,2026-08-28,조달청 강원지방조달청,학교통합누리집 재구축 정보시스템 마스터플랜(ISMP) 수립 위탁용역,주식회사 코비즈라인,,,142500000,99.511,,,,,,
R26BK01691129,2026-08-28,서울특별시교육청 서울특별시성동광진교육지원청,"경수중 외 2교(서울사근초, 용답초) 정밀안전점검용역",주식회사 제이케이이엔지,,,65359100,88.004,74900000,,,,,
R26BK01689764,2026-08-28,재단법인 천안시민프로축구단,2027년 천안시민프로축구단 선수단 수송버스 임차용역 (장기계속),(주)오케이관광,,,797000000,80.65,990000000,,,,,
R26BK01688357,2026-08-28,강원대학교 강릉캠퍼스,2026년도 공용 소프트웨어(Adobe 제품군) 사용 계약 용역,주식회사 에스인포,,,80850000,99.763,81510000,,,,,
R26BK01695081,2026-08-28,전남광주통합특별시교육청 전남광주통합특별시광주동부교육지원청,하백초 소방시설 개선공사 설계용역 수의계약 안내공고,다경ENG,,,2617100,90.012,2904000,,,,,
R26BK01702575,2026-08-28,인천스마트시티 주식회사,2026년 스마트 협력 빌리지 조성사업 홍보사업(전자시담),주식회사 누리아이,,,58800000,98.0,,,,,,
R26BK01688760,2026-08-28,경기도 화성시,주택건설공사 감리업자(소방) 모집 공고[화성동탄(1) M1-1-2블록],한방유비스 주식회사,,,1623104000,72.952,2217316000,,,,,
R26BK01695581,2026-08-28,한국농어촌공사 안전기술본부,"도도, 여산지구 배수개선사업 지질조사(시추) 용역",(유)청운기술단,,,27312000,88.027,31028000,,,,,
R26BK01694950,2026-08-28,전남대학교,2026년 소방시설 작동점검 용역,주식회사 전남소방,,,60128507,88.026,68673000,,,,,
R26BK01694245,2026-08-28,경상남도교육청 선명여자고등학교,선명여자고등학교 급식소 환기개선공사 설계용역 수의계약 안내 공고,이수기술단주식회사,,,12846794,90.986,14073000,,,,,
R26BK01695712,2026-08-28,한국농어촌공사 안전기술본부,"구안, 신흥지구 배수개선사업 지질조사(시추) 용역",주식회사 케이이알,,,41907000,88.001,47711000,,,,,
R26BK01686858,2026-08-28,경기도 수원시,광교 중심광장 도시관리계획(광교지구단위계획) 결정(변경) 및 교통영향평가 용역,주식회사 건영이엔씨,,,149769900,87.869,169867000,,,,,
R26BK01693179,2026-08-27,경상남도 김해시,2026년 홍수기 전 안전점검 및 하반기 국가하천시설물 정기안전점검 용역,주식회사 건설기술원,,,41921000,88.097,47500000,,,,,
R26BK01702634,2026-08-28,김포도시공사,2026년 솔터파크골프장 환경정비 용역,대한민국특수임무유공자회,,,17420000,87.997,,,,,,
R26BK01702869,2026-08-28,해양환경공단,남해서부 EEZ 골재채취단지 신규지정을 위한 해양공간적합성협의,주식회사 해안해양기술,,,95000000,96.058,,,,,,
R26BK01690981,2026-08-28,전북특별자치도 장수군,누리 판타지가든 조성사업 건축 실시설계용역,미르건축사사무소,,,85206000,89.511,96833000,,,,,
R26BK01700376,2026-08-28,한국농어촌공사 전남지역본부 나주지사,왕곡면 기초생활거점조성사업(농촌협약) 건설폐기물처리용역,등대환경산업(주),,,17209000,91.444,,,,,,
R26BK01695162,2026-08-28,대구광역시교육청,호산중·고등학교 통합운영학교 조성 전기공사 감리용역,주식회사 나우전기,,,6044804,90.648,6722000,,,,,
R26BK01696058,2026-08-28,충청북도교육청 충청북도제천교육지원청,2026년 하반기 홍광유 외 8교(18동) 학교시설 제3종시설물 안전점검용역,성주종합건설(주),,,49925200,89.106,56177000,,,,,
R26BK01694879,2026-08-28,충청북도 청주시,「남이면 척산리 오수관로 정비사업 CCTV 및 수밀시험용역」 수의견적 제출안내,민우건설주식회사,,,29526420,88.5,34000000,,,,,
R26BK01694682,2026-08-28,서울교통공사,미래 교통 환경 변화 대비 지하철 운임 제도 변화와 혁신 용역,서울시립대학교 산학협력단,,,83524760,90.847,92150000,,,,,
R26BK01672285,2026-08-28,경상남도교육청 경상남도하동교육지원청,진교초등학교 외 1교(하동초등학교) 햇빛이음학교 사업 태양광 발전설비 설치공사 설계용역 수의계약 안내 공고,주식회사 우진,,,15500000,90.06,17317000,,,,,
R26BK01669131,2026-08-28,조달청,2026년 태백시 지방상수도 누수탐사용역,주식회사 유솔,,,1211000000,81.714,1482661000,,,,,
R26BK01692945,2026-08-28,충청북도 음성군 수도사업소,2026년 하반기 음성군 배수지 정기안전점검 용역 수의견적 제출안내,(주)세종이엔씨,,,39952640,88.007,45346000,,,,,
R26BK01694040,2026-08-28,인천환경공단,2026년 공촌하수처리장 차집관로(A-line) 기술진단 용역,주식회사 에코엔지니어링,,,54730000,88.005,61828000,,,,,
R26BK01691430,2026-08-28,근로복지공단본부,2026-03 업무용 차량 임차,주식회사 레드캡투어,,,598454400,82.694,724792320,,,,,
R26BK01695911,2026-08-28,경기도 여주시,2026년 삼교교 정밀안전진단용역,주식회사 백강,,,75999000,89.177,86624000,,,,,
R26BK01695999,2026-08-28,경상남도교육청 경상남도창원교육지원청,마산용마고등학교 실내훈련장 개축 전기공사 건설재해예방 기술지도용역 수의계약 안내 공고,주식회사 서창안전기술원,,,3102690,90.157,3458000,,,,,
R26BK01693593,2026-08-28,경상북도 포항시 맑은물사업소,2026년 하반기 양덕수계 정수장 정·배수지 청소 용역,라파워터텍,,,54882780,88.056,62400000,,,,,
R26BK01694641,2026-08-28,경상남도교육청 경상남도밀양교육지원청,"밀양중 외 1교(밀양여중)태양광발전장치 설치 및 급식소 현대화 전기(통신,소방)공사 설계용역 수의계약 안내공고",주식회사 신흥이앤지,,,20302100,88.297,22987000,,,,,
R26BK01691080,2026-08-28,세종특별자치시,2026년 하반기 달전교 정밀안전진단 및 내진성능평가 용역,주식회사 태성이엔씨,,,104032065,87.424,118800000,,,,,
R26BK01688528,2026-08-28,인천도시공사,인천경제자유구역 청라국제도시 배수관로 건설공사 외 1건 통합건설사업관리용역,주식회사 동해종합기술공사,,,3733000000,83.421,4451282000,,,,,
R26BK01691013,2026-08-28,서울특별시교육청 서울특별시성동광진교육지원청,"무학여고 외 2교(서울행당초, 행당중) 정밀안전점검용역",(주)한맥도시개발,,,81228300,88.014,92250000,,,,,
R26BK01703034,2026-08-28,한국농어촌공사,농업환경보전프로그램 성과평가 및 환경개선 효과분석 용역,전북대학교산학협력단,,,21934000,,,,,,,
R26BK01683831,2026-08-28,조달청 서울지방조달청,국회도서관 분관 건립 연구용역,주식회사 케이아트엔지니어링종합건축사사무소,,,125294000,86.429,144000000,,,,,
R26BK01693820,2026-08-28,강원특별자치도 강릉시 상하수도사업소,강릉시 남대천 좌안 차집관로 복선화사업 GIS DB구축 용역,주식회사 해인공간정보,,,95193000,88.66,108740000,,,,,
R26BK01688366,2026-08-28,우체국물류지원단,우편물 운송 화물차량 구매(리스) 용역,현대캐피탈(주),,,17735788800,94.977,18587527848,,,,,
R26BK01695087,2026-08-28,충청북도 괴산군,청천초등학교안전한통학로조성사업폐기물처리용역,(주)건흥환경,,,25500000,98.281,25740000,,,,,
R26BK01693459,2026-08-28,전남광주통합특별시 해남군,북평 신홍 취약지역 생활여건 개조사업 휴먼케어 및 주민역량강화 용역,경도기술개발 주식회사,,,38374000,88.212,44000000,,,,,
R26BK01698955,2026-08-28,학교법인한국폴리텍,2027학년도 입학전형 온라인 원서접수 대행 사업자 선정 용역,(주)진학어플라이,,,65250100,94.0,,,,,,
R26BK01682915,2026-08-28,충청북도교육청 충청북도교육도서관,제14회 충북교육도서관 북 페스티벌 운영 용역 입찰 공고,주식회사아람기획,,,58835000,86.802,67500000,,,,,
R26BK01693720,2026-08-28,울산광역시,2026년 상반기 광역시도(동구) 도로재포장공사 건설폐기물처리용역,대영아스콘산업(주),,,84040000,88.282,95990000,,,,,
R26BK01695847,2026-08-28,울산광역시 울주군,빈집정비 지원사업 철거공사 건설폐기물(중간처리)처리용역,석천환경개발(주),,,22087000,88.113,25135000,,,,,
R26BK01673525,2026-08-21,사회복지법인 세이브더칠드런코리아,브랜드인지도 및 후원경험 통합조사 용역,(주)마크로밀엠브레인,,,38000000,,,,,,,
R26BK01699204,2026-08-27,식품의약품안전처,신규 위생용품 유통 현황 조사,재단법인 에프아이티아이시험연구원,,,49000000,100.0,,,,,,
R26BK01703176,2026-08-28,서울특별시 119특수구조단,2026년 특수구조단(본대) 청사 바닥 왁스 작업 및 외벽 청소 용역,(주)크린서비스,,,10120000,97.976,,,,,,
R26BK01703191,2026-08-28,서울특별시 서울시립대학교 산학협력단,2차년도 역량강화 연수단 항공권 구매,(주)워너투어닷컴,,,21077900,97.996,,,,,,
R26BK01689561,2026-08-28,부산항만공사,2026년 이그린호(항만안내선) 선박보험 및 선주배상책임보험(P&I),현대해상화재보험(주),,,88559986,48.971,180901168,,,,,
R26BK01689708,2026-08-28,대구광역시 군위군,삼국유사 체류형 관광거점 조성사업 전략 및 소규모 환경영향평가 용역,해동엔지니어링(주),,,123670000,87.748,140200000,,,,,
R26BK01695787,2026-08-28,제주특별자치도 서귀포시,대정농공단지 폐수처리장 철거공사 폐기물처리용역(2차),이도에코표선 주식회사,,,36917000,88.252,42175000,,,,,
R26BK01694149,2026-08-28,해양수산부 여수지방해양수산청,2026년도 항로표지선(여명1호) 선체 수리용역,(유)대영중공업,,,54960000,88.299,62480000,,,,,
R26BK01698319,2026-08-28,조달청,(계속) 3단계 2차년도 유해화학물질 사외배관 통합 시스템 구축,"주식회사 이지커넥트 (EZConnect Co.,Ltd)",,,290000000,98.639,,,,,,
R26BK01685102,2026-08-28,인천광역시 경제자유구역청,주택건설공사 감리자(소방) 모집 공고(영종 A18BL),(주)대흥종합엔지니어링건축사사무소,,,105638400,82.953,126388378,,,,,
R26BK01693074,2026-08-27,경상남도 김해시,"2026년 하반기 1, 2, 3종 시설물 정기안전점검 용역",주식회사 회덕기술공사,,,64019150,88.128,73284000,,,,,
R26BK01691306,2026-08-28,서울특별시교육청 서울특별시성동광진교육지원청,"서울금북초 외 2교(금호초, 동명초) 정밀안전점검용역",(재)한국건설품질연구원,,,83690000,88.023,94850000,,,,,
R26BK01700712,2026-08-28,국가유산청 국립문화유산연구원 국립중원문화유산연구소,2026년도 충주 장미산성 발굴조사 성과 공개회 및 출토유물 특별 공개회 행사 기획·운영,트래블고고(TRAVEL GOGO),,,53194050,96.999,,,,,,
R26BK01700921,2026-08-28,서울특별시 서울아리수본부,AI 기반 상수도 음청식 누수탐사 현장 실증 및 활용 방안 용역,(재)서울연구원,,,19400000,97.0,,,,,,
R26BK01692149,2026-08-27,경상남도 산청군,"신등 간공지구(간공, 연산마을) 지방상수도 인입공사 조사측량 및 실시설계용역",주식회사 경성기술단,,,42814000,88.107,48390000,,,,,
R26BK01700700,2026-08-28,경기도 이천시 부발읍,2026년 수해대비 장비임차용역(4차),서희건설(주),,,23562000,91.836,,,,,,
R26BK01692200,2026-08-28,한국농어촌공사 전북지역본부 군산지사,군산시 장자·선유·관리역 어촌신활력증신사업 기본 및 실시설계,유한회사 서흥이엔지,,,173038290,89.75,192206000,,,,,
R26BK01678442,2026-08-28,제주특별자치도개발공사,"용담이동 공공주택 소방시설공사(전기, 기계) 설계용역",주식회사 웅진엔지니어링,,,36257000,87.311,41840200,,,,,
R26BK01692918,2026-08-28,전남광주통합특별시 무안청사,태천~부사간 지방도 확포장공사 외 1지구 재해영향평가 용역,산하종합기술 주식회사,,,73008000,88.046,83000000,,,,,
R26BK01693119,2026-08-28,경기도 포천시 건설교통국,지방도368호선(신평~심곡간) 하수관로 이설공사 GIS DB 구축용역,(주)에스원 공간정보,,,29402400,90.134,32979000,,,,,
R26BK01685448,2026-08-25,충청남도 예산군,삽교천체육공원 파크골프장 추가조성사업 기본 및 실시설계용역 수의(2인 이상) 견적제출 안내공고,주식회사 수성이앤씨건축사사무소,,,86966800,88.044,99198000,,,,,
R26BK01683167,2026-08-25,첨단보안협동조합,첨단보안협동조합 지원사업 관련 퍼포먼스 마케팅 및 키워드 광고 용역,투비스토리주식회사,,,66000000,100.0,,,,,,
R26BK01689814,2026-08-28,울산광역시 울주군,온산 덕신 ~ 강양 간 도로확장공사 재해영향평가 용역,주식회사 성지토목기술공사,,,108483000,88.273,123800000,,,,,
R26BK01690023,2026-08-28,서울특별시교육청 서울특별시성동광진교육지원청,"광남고 외 3교(중마초, 용곡초, 용곡중) 정밀안점점검용역",SDM구조기술사사무소,,,70774566,88.013,81320000,,,,,
R26BK01693222,2026-08-27,경상남도 김해시,신정경로당 노인보호구역 개선공사 폐기물처리 용역,주식회사 명송,,,20896000,88.315,23688000,,,,,
R26BK01693837,2026-08-28,경기도 평택시,동삭동 행정복지센터 및 동삭도서관 건립 공사 혼합건설폐기물처리 용역,가람산업주식회사,,,33347430,88.12,38043000,,,,,
R26BK01696871,2026-08-28,서울특별시 서초구,도로 굴착 복구 업무용 차량 임차,주식회사 레드캡투어,,,28533600,88.047,32400000,,,,,
R26BK01699289,2026-08-28,조달청,신용보증재단중앙회 전산 및 방송설비 유지보수 용역,주식회사 마이시스템,,,337128000,95.911,,,,,,
R26BK01692714,2026-08-28,전북특별자치도 장수군,반월마을 하수관로 정비사업(1차) 건설페기물(폐콘크리트) 처리용역,에이알산업(주),,,86535000,89.884,96426000,,,,,
R26BK01692178,2026-08-27,충청남도 아산시 미래도시관리사업소,아산교 정밀안전진단용역  수의계약 안내공고,(주)중부구조안전기술단,,,43982000,88.094,49980000,,,,,
R26BK01691526,2026-08-26,한국원자력안전재단,정책·기술 동향분석을 통한 원전 PSA 규제개선 방안 도출 연구(수의시담),중앙대학교 산학협력단,,,59600000,100.0,,,,,,
R26BK01626697,2026-08-28,서울특별시동부교육청 은석초등학교,(긴급)2026학년도 은석초등학교 5학년 소규모테마형교육여행 위탁 용역,주식회사 하율투어,,,112000000,96.346,116836000,,,,,
R26BK01695968,2026-08-28,경상북도교육청,계림고등학교 이전 부지 교육환경평가 용역,주식회사 천마이앤씨,,,39113950,88.027,44500000,,,,,
R26BK01693943,2026-08-28,경상북도 청도군,화양객주건축물리모델링설계용역,건축사 사무소 전건축,,,71451350,88.609,81300000,,,,,
R26BK01701752,2026-08-28,질병관리청,"[정책,184] 기생충감염병 역학적 특성 분석에 따른 예방 관리 방안 연구",아주대학교 산학협력단,,,20000000,100.0,,,,,,
R26BK01694885,2026-08-28,서울교통공사,군자기지 통합관제센터 대체진입로 개설공사 건설폐기물 처리용역,(주)금왕산업개발,,,7960000,90.006,8836700,,,,,
R26BK01694564,2026-08-28,경상남도 진주시,2026 진주국제농식품박람회 청소관리 대행용역,신성클린,,,42453590,88.108,48520000,,,,,
R26BK01684629,2026-08-27,충청남도 공주시,공주시 도시관리계획 결정(변경) 및 공원조성계획 수립 용역[가격입찰 후 PQ],(주)수엔지니어링,,,246087650,87.068,284350000,,,,,
R26BK01687521,2026-08-28,서울특별시교육청 서울특별시남부교육지원청,서울신도림초 외 2교 건축물 정밀안전점검용역,주식회사 도시안전기술원,,,80827400,87.775,91620000,,,,,
R26BK01694680,2026-08-28,충청남도 아산시,농어촌도로 배방304호(세교4리) 확포장공사 소규모 재해영향평가 용역,주식회사 천마기술단,,,23500000,89.392,26200000,,,,,
R26BK01670757,2026-08-28,대전광역시 서구,주택건설공사 감리자(건축) 모집 공고(도마변동3재정비촉진구역 재개발사업),(주)한국종합건축사사무소,,,14398478000,73.003,19908300000,,,,,
R26BK01684722,2026-08-28,경상북도 칠곡군 수도사업소,동명상수도(학명리) 급수구역 확장공사 GIS DB 구축 용역,주식회사 대경지에스엠,,,126950000,87.745,145000000,,,,,
R26BK01697686,2026-08-27,국토교통부,2026년 주거급여정보시스템 운영 및 유지관리 위탁,한국토지주택공사,,,1600000000,99.071,,,,,,
R26BK01673222,2026-08-24,호서대학교 산학협력단,[긴급] 재창업자 투자유치 역량강화 및 투자연계 지원 프로그램 운영 용역,주식회사 비드리머,,,58300000,,,,,,,
R26BK01695050,2026-08-28,대구광역시교육청,호산중·고등학교 통합운영학교 조성 기계설비공사 재해예방 기술지도용역,주식회사 삼진구조안전기술원,,,2916400,90.105,3267000,,,,,
R26BK01693260,2026-08-28,전남개발공사,담양 보촌지구 도시개발사업 가연성 건설폐기물처리용역,전진환경(주),,,50614000,88.207,57950000,,,,,
R26BK01695012,2026-08-28,경기도 과천시,걷고 싶은 거리(내점길) 조성공사 폐기물처리 용역,수영산업개발 주식회사,,,55500000,88.433,62870000,,,,,
R26BK01654080,2026-08-07,한국전기연구원,한국전기연구원-국립창원대학교 학연협력 인력양성 프로그램 고도화 및 운영,특허법인 부경,,,82500000,97.834,,,,,,
R26BK01694740,2026-08-28,울산광역시교육청 울산광역시강북교육지원청,"가온중 공간재구조화 리모델링 전기, 통신, 소방공사 설계용역(계속비)",탑이앤지 주식회사,,,37317900,88.353,42368000,,,,,
R26BK01695885,2026-08-28,경기도 연천군,2026년 하반기 정밀안전진단용역,주식회사 호성이앤씨,,,59734780,88.041,68486000,,,,,
R26BK01693829,2026-08-28,경기도교육청 경기도수원교육지원청,"수원금호초 외 2교(능실초, 수원다산중) 필로티 스프링클러 설치공사 설계용역",경기엔지니어링(주),,,16115000,90.504,17775000,,,,,
R26BK01694514,2026-08-28,인천광역시 연수구,2026년 선학지하차도 등 10개소 하반기 정기안전점검 용역,주식회사 장원,,,30305000,88.05,33957000,,,,,
R26BK01695752,2026-08-28,경기도 성남시,"2026년 하반기 제2, 3종 노인복지시설 정밀 및 정기 안전점검 용역",(재)한국건설안전기술원,,,39693000,88.006,44909000,,,,,
R26BK01694331,2026-08-28,경기도 가평군,7.16.~20. 집중호우 산림피해(산사태) 재해복구사업(조종면 신상·신하·대보·현리 권역 추가분) 실시설계용역,산림기술사사무소 숲,,,43098000,88.105,49087000,,,,,
R26BK01698969,2026-08-28,주식회사 케이마인,척추 진단 디지털의료기기 2등급 인허가를 위한 임상시험 진행 용역,주식회사 에버트라이 (EverTri Inc.),,,233420000,100.0,,,,,,
R26BK01694694,2026-08-28,경상남도교육청 경상남도창원교육지원청,합포중학교 후관동 천장교체 및 기타공사 설계용역 수의계약 안내 공고,건축사사무소CL,,,8464824,90.019,9570000,,,,,
R26BK01673171,2026-08-24,호서대학교 산학협력단,[긴급] 재창업자 사업화 분석 및 맞춤 솔루션 지원 용역,상상특허법률사무소,,,40000000,,,,,,,
R26BK01693702,2026-08-28,울산광역시,신복고가차도 등 2개소 정밀안전점검 용역,주식회사 대건엔지니어링,,,79949000,88.027,90840000,,,,,
R26BK01684864,2026-08-28,인천광역시 경제자유구역청,주택건설공사 감리자(건축) 모집 공고(영종 A18BL),주식회사 진광엔지니어링건축사사무소,,,1715486000,82.959,2056996862,,,,,
R26BK01660967,2026-08-28,인천광역시교육청 인천이음고등학교,2026학년도 인천이음고등학교 2학년 제주도 수학여행 위탁용역 2단계입찰(규격가격동시입찰) 공고,(주)오렌지투어,,,298200000,94.674,312643000,,,,,
R26BK01689198,2026-08-27,경상남도교육청 경상남도김해교육지원청,김해신명초등학교 급식시설 현대화 기계설비공사 설계용역 수의계약 안내공고,주식회사 제이원엔지니어링,,,6289900,90.104,7027000,,,,,
R26BK01693871,2026-08-28,경상북도 울릉군,학포 위험도로 구조개선사업 건설폐기물 처리용역,울릉공영개발,,,40421000,89.222,45370000,,,,,
R26BK01701266,2026-08-28,서울특별시 금천소방서,금천소방서 에너지진단,(주)산음에너지,,,6600000,96.209,,,,,,
R26BK01701293,2026-08-27,한국보훈복지의료공단,2026년 직무급 지급체계 개선 연구용역,주식회사 율현컨설팅,,,22000000,100.0,,,,,,
R26BK01681689,2026-08-21,전남광주통합특별시 무안청사,해남~대흥사간 지방도 4차로 확포장공사 매장유산 발굴조사 용역,재단법인동서문화유산연구원,,,247610000,83.325,300000000,,,,,
R26BK01695987,2026-08-28,충주산림조합,2026년 통합숲가꾸기사업 감리용역(1지구),주식회사 산하엔지니어링,,,13248000,90.182,14840000,,,,,
R26BK01694292,2026-08-28,경기도 가평군,7.16.~20. 집중호우 산림피해(산사태) 재해복구사업(상면 권역 추가분) 실시설계용역,이앤에프,,,43030000,88.193,49087000,,,,,
R26BK01688762,2026-08-28,경기평택항만공사,제부마리나 방파제 보강사업 해양이용협의 용역,주식회사 미래해양,,,112018000,87.889,128643000,,,,,
R26BK01695845,2026-08-28,경기도 연천군,수소전기동차 군자천 교량 및 호안설치공사 실시설계용역,주식회사 북부기술단,,,83049360,89.428,94020000,,,,,
R26BK01689694,2026-08-28,산림청 남부지방산림청 울진국유림관리소,2026년 목재수확 자재조사 위탁용역(기번1),주식회사 정하,,,13148000,87.77,14958000,,,,,
R26BK01699867,2026-08-28,한국교통안전공단 자동차안전연구원,적응형전조등(ADB) 야간 안전성 평가방법 도입 연구용역,한국공학대학교 산학협력단,,,39780000,99.986,,,,,,
R26BK01670612,2026-08-24,충청남도 당진시,메타버스기반 스마트 아동센터 구축 용역 입찰 공고(협상에의한계약)(긴급),주식회사 새올정보기술,,,510000000,,,,,,,
R26BK01694973,2026-08-28,충청북도 청주시,「모충동 주차장A 추가부지 기존건축물 철거(1차) 건설폐기물처리용역」 수의견적 제출안내,두제산업개발(주),,,57756000,88.31,65390000,,,,,
R26BK01694932,2026-08-28,충청북도 청주시,「남이면 척산리 오수관로 정비사업 폐기물처리용역」 수의견적 제출안내,주식회사 주성에코,,,40158970,88.302,45700000,,,,,
R26BK01702486,2026-08-28,경기도 이천시,복하천 파크골프장 부대시설 정비공사 실시설계용역,일신이엔씨주식회사,,,25304400,90.909,,,,,,
R26BK01644914,2026-08-28,부산광역시교육청 부산장안고등학교,2026학년도 부산장안고등학교 3학년 현장체험학습(글로벌 탐방 프로그램) 위탁 용역,주식회사씨에스티인터내셔널,,,138800000,82.867,168271600,,,,,
R26BK01694948,2026-08-28,전남광주통합특별시 무안군,2026년 해양쓰레기 정화사업 폐기물처리용역(3차),유한회사 남부환경자원,,,49823832,88.226,56240000,,,,,
R26BK01673070,2026-08-21,충북대학교 창업지원단,충북대학교 창업중심대학 스케일업 브리지(시장검증) 프로그램 운영,주식회사 오렌지랩,,,46300000,96.458,,,,,,
R26BK01703017,2026-08-28,한국농어촌공사 경남지역본부 김해.양산.부산지사,대지양수장 외 4개소 하천점용 인허가 용역,주식회사 조은이엔지,,,17900000,90.404,,,,,,
R26BK01690901,2026-08-28,경기도 과천시,배랭이 소하천 정비공사 폐기물처리 용역,경기이엔티 주식회사,,,98482100,87.787,113498000,,,,,
R26BK01685042,2026-08-28,인천광역시 경제자유구역청,주택건설공사 감리자(전기) 모집 공고(영종 A18BL),(주)하일기술단,,,494418430,82.961,597901600,,,,,
R26BK01661679,2026-08-28,서울특별시교육청 성보고등학교,2026학년도 성보고등학교 2학년 소규모테마형교육여행 위탁용역 입찰 공고,주식회사 미래교육여행,,,100690600,99.111,102000000,,,,,
R26BK01694683,2026-08-28,경상북도 칠곡군,강정천(영리지구) 하천정비공사 안전점검 수행기관 지정을 위한 공고,주식회사 대성엔지니어링,,,4037000,87.931,4600000,,,,,
R26BK01701660,2026-08-28,서울특별시 물재생센터 중랑물재생센터,중랑물재생센터 하수처리시설 정밀안전점검 및 정기안전점검 용역,주식회사 중앙종합안전기술연구원,,,49400000,95.0,,,,,,
R26BK01694678,2026-08-28,강원특별자치도교육청 삼척여자고등학교,삼척여자고등학교 현장체험학습(테마학습여행) 위탁용역 견적 제출 안내 공고,합자회사 국제여행사,,,71639800,89.136,80652900,,,,,
R26BK01694120,2026-08-28,울산광역시 소방본부,2026년 소방공무원 쉼과 회복 프로그램 운영 용역,(주)신나라세계여행사,,,31752000,88.107,36000000,,,,,
R26BK01693667,2026-08-28,충청남도교육청,2026 학교장 청렴이끎 직무역수 용역,주식회사 창의지식개발원,,,32237392,88.549,36958700,,,,,
R26BK01673794,2026-08-28,서울특별시 서초구,주택건설공사 감리자(건축)모집 공고(반포엠브이 리모델링),(주)지앤에이건축사사무소,,,1882715000,84.953,2223460000,,,,,
R26BK01685630,2026-08-28,경기도 경기도건설본부,국지도78호선 파주(금곡~웅담)위험도로 구조개선사업  소규모환경영향평가용역,(주)이엔씨기술,,,18912000,90.001,21120000,,,,,
R26BK01684360,2026-08-28,경기도 경기도건설본부,국지도78호선 파주(금곡~웅담)위험도로 구조개선사업 소규모재해영향평가용역,주식회사 金炅엔지니어링,,,24361500,88.01,27500000,,,,,
R26BK01701798,2026-08-27,경기도 이천시,이천 도시관리계획(도시계획시설(송정1통 도시계획도로)) 결정(변경) 용역,더원E&C,,,36000000,90.0,,,,,,
R26BK01702753,2026-08-28,경기도 이천시,2026년 이천시 사회적경제 단기기획전 운영 용역,주식회사 엔지씨씨,,,36000000,91.836,,,,,,
R26BK01702797,2026-08-28,한국지역난방공사 서울중앙지사,2026년 상암열원 및 분산열원 특고압 전력케이블 열화진단 용역,(주)디텍엔지니어링,,,8668000,88.315,,,,,,
R26BK01673828,2026-08-28,충청북도교육청 중앙탑고등학교,2026학년도 중앙탑고등학교 2학년 수련활동 위탁용역 2단계입찰(규격·가격동시입찰) 공고,신안종합리조트(주),,,48160000,95.878,50274000,,,,,
R26BK01693815,2026-08-28,세종특별자치시,초려전집 교정교열 및 영인본 제작 용역,국학자료원새미 주식회사,,,35713000,90.031,39400000,,,,,
R26BK01702060,2026-08-28,경기도 연천군,"청산면 복합커뮤니티센터 건립사업 본인증(BF, 제로에너지) 컨설팅 용역",공간디자인,,,20240000,,,,,,,
R26BK01701634,2026-08-28,한국농어촌공사 충북지역본부,대암 등 5지구 농업용 관정 지하수 현황조사 용역,주식회사 지앤이원,,,19270000,88.031,,,,,,
R26BK01694309,2026-08-28,경기도 가평군,7.16.~20. 집중호우 산림피해(산사태) 재해복구사업(가평읍·북면 권역 추가분) 실시설계용역,주식회사 나무병원태경,,,43150000,88.626,49087000,,,,,
R26BK01700796,2026-08-27,산림청,임도 정책 국민 인식 설문조사 용역,주식회사 리서치앤리서치,,,19000000,95.0,,,,,,
