공고번호,날짜,발주기관,공고명,1순위업체,투찰금액,투찰률,기초금액
R26BK01566860,2026-06-23,조달청 대구지방조달청,우곡천 하천재해예방사업,삼진건설(주),13198550000,87.559,
R26BK01574450,2026-06-23,경상북도 경산시 맑은물사업본부 상수도과,중방3블럭 상수도 노후관 개체공사(2구역),(주)금성개발,453785860,90.681,
R26BK01587720,2026-06-23,전북특별자치도 정읍시,천주교신성공소지붕보수및초가이엉잇기공사,(주)예원종합건설,136395000,90.344,
R26BK01483063,2026-06-23,조달청 대구지방조달청,금호강 수성지구 하천환경정비사업,주식회사 신행건설,18461829925,83.68,
R26BK01588028,2026-06-23,충청북도 충주시,2026년충주시소규모수도시설조경유지관리,하은건설(주),42419000,90.324,
R26BK01581734,2026-06-23,부산도시공사,임대주택(학장1) 소화배관 교체공사,주식회사 부공전력,254493122,90.241,
R26BK01582726,2026-06-23,전북특별자치도 무주군,무주 그림책놀이 창작 틔움터 조성공사,주식회사 범우종합건설,989445200,89.347,
R26BK01583986,2026-06-23,경상남도교육청 경상남도함안교육지원청,함안교육지원청 본관동 내진보강 및 승강기 설치 전기공사,주식회사 미래전력,43800330,90.352,
R26BK01587802,2026-06-23,경상남도 합천군 농업기술센터,황매산 잣나무숲야영장 소방공사,주식회사 경동소방,166409795,90.004,
R26BK01584910,2026-06-23,경상북도교육청 경상북도구미교육지원청,[집행대행]금오공업고등학교 직업계고 재구조화에 따른 리모델링기계설비공사 입찰 공고,주식회사 덕원이엔지,293937321,90.319,
R26BK01587099,2026-06-23,전남광주통합특별시교육청 전남광주통합특별시광주서부교육지원청,유안초 냉난방시설개선 전기공사 수의계약 안내공고,(주)청우개발,143694360,90.03,
R26BK01571036,2026-06-23,(주)세창환경,성남시 음식물류폐기물 자원화시설 7톤 보일러 및 배관 교체공사,에스씨티 산기 주식회사,393808030,90.044,
R26BK01571130,2026-06-23,조달청 대전지방조달청,천안공과대학 산학협력관 창호교체 및 기타공사,대진산업개발 주식회사,432265700,92.002,
R26BK01578361,2026-06-23,서울특별시 구로구,고척1동 지하주차장 조성사업(전기공사),(주)한미엔지니어링,327701956,90.41,
R26BK01576935,2026-06-23,경상북도 영천시,청통 신원리 마을쉼터 포장공사,석광건설 주식회사,48098035,90.304,
R26BK01583087,2026-06-23,서울특별시,2026년 동호대교 보수공사,아낌산업(주),696745000,90.503,
R26BK01583387,2026-06-23,울산광역시 울주군,두동 은편(442-2) 은편상리마을 농로개설공사,주식회사 에스더블유건설,96266599,90.817,
R26BK01585625,2026-06-23,경기도 시흥시,2026년 도로시설물 유지보수 연간단가(2차),유창토건(주),89821800,90.314,
R26BK01584212,2026-06-23,서울특별시교육청 서울특별시남부교육지원청,(긴급)시설공사 입찰 공고 (경인중 인조잔디 조성공사),류아건설 주식회사,307021780,90.2,
R26BK01583124,2026-06-23,경기도 군포시,화산초교사거리 대각선 횡단보도 설치공사,금천진흥 주식회사,171858610,90.31,
R26BK01588139,2026-06-23,전남광주통합특별시교육청 광주청사,광주대성초 석면 철거공사 수의계약 안내공고,주식회사 파란건설,147183250,90.493,
R26BK01583852,2026-06-23,경상남도교육청 경상남도함안교육지원청,함안교육지원청 본관동 내진보강 및 승강기 설치 소방공사,현대전기(주),33952872,90.48,
R26BK01588014,2026-06-23,국토교통부 부산지방국토관리청 대구국토관리사무소,국도85호선 김천시 등 3개시군 도로안전시설물 정비공사,미래건설주식회사,482317000,91.079,
R26BK01578052,2026-06-22,서울교통공사,문래역 에스컬레이터 설치공사(65공구),티케이엘리베이터코리아 주식회사,569550000,90.23,
R26BK01574566,2026-06-19,울산대학교,학생생활관 목련관 GHP 냉난방기 설치 공사,원스랜드주식회사,828200000,91.366,
R26BK01582380,2026-06-23,충청북도 충주시,달천교(하)보수공사(특허공법),에이스종합건설주식회사,294504888,90.668,
R26BK01585148,2026-06-23,제주특별자치도 제주시,소규모 위험시설(용수1세천) 정비사업,주식회사 부림종합건설,240425367,90.393,
R26BK01587940,2026-06-23,충청북도 보은군,적암리 배수로 정비사업,(합)부현수도산업,51187678,90.338,
R26BK01586031,2026-06-23,함안군산림조합,2026년 조림지풀베기사업(1차)-여항함안지구,(주) 무림,50046000,89.877,
R26BK01580923,2026-06-23,부산시설공단,자갈치아지매시장 해수인입시설 개선공사(토목분야),지엠건설 주식회사,863721364,89.959,
R26BK01483071,2026-06-23,조달청 대구지방조달청,금호강 하양지구 하천환경정비사업,상운종합건설(주),18486125089,83.478,
R26BK01575133,2026-06-23,경기도교육청 경기도광주하남교육지원청 미사중앙초등학교,미사중앙초등학교 유치원 옥상 방수 공사,새솔종합건설 주식회사,42559780,95.661,
R26BK01587617,2026-06-23,충청북도 보은군,보은군 평생학습관 스터디라운지 인테리어 건축공사,주식회사 디블록,25326788,90.522,
R26BK01586127,2026-06-23,함안군산림조합,2026년 조림지풀베기사업(1차)-칠원지구,주식회사 지원임업,56960000,90.0,
R26BK01568036,2026-06-23,조달청 대전지방조달청,남부권 시내버스 공영차고지 조성공사,정우종합건설주식회사,4753971790,88.258,
R26BK01587431,2026-06-23,전남광주통합특별시 강진군,누수저수지(상림제) 개보수사업(특허공법),신창토건 주식회사,123171240,90.368,
R26BK01590174,2026-06-23,서귀포시축산업협동조합,"2026년 승용마 거점 조련센터 지원사업 마사 신축공사(건축, 기계설비)",주식회사 디케이종합건설,452170000,90.356,
R26BK01553114,2026-06-23,조달청 대전지방조달청,(가칭)아산탕정2고등학교 교사 신축공사,우송종합건설(주),20043447000,88.083,
R26BK01584601,2026-06-23,대구광역시 군위군,2026년도 작업임도 신설사업(산성 화전~의흥 원산),군위군산림조합,91258000,92.265,
R26BK01582675,2026-06-23,서울특별시교육청 서울특별시북부교육지원청,월계초 친환경 운동장 개선공사,태극개발(주),243176363,90.148,
R26BK01578272,2026-06-23,조달청 경남지방조달청,양산시 북정배수구역 도시침수예방사업 전기공사,주식회사 더블일렉,225268108,90.25,
R26BK01584799,2026-06-23,서울특별시,2026년 북부수도 관내 포장도로 굴착복구공사 (장기계속단가계약),목양건설주식회사,2606614240,89.508,
R26BK01586403,2026-06-23,경기도 부천시,2026년 하반기 하천시설물 유지관리공사(단가),주식회사일신건설,49430820,90.402,
R26BK01565847,2026-06-23,씨엔알(C&R)솔루션,저온소성 크링커용 Top Cyclone Set 장비 구축,주식회사 알엔이솔루션,597480600,90.061,
R26BK01588278,2026-06-23,경상남도 하동군,청암 시목마을 소하천 정비사업,(주)금봉건설,24775290,89.976,
R26BK01581912,2026-06-23,경기도교육청 경기도부천교육지원청,"학교 유무선 네트워크 개선 정보통신공사(3-2차, 부천 10권역)",앤에스씨정보시스템 주식회사,229287300,90.385,
R26BK01578404,2026-06-23,부산광역시 남구,구민공원 어린이물놀이장 조성공사,주식회사 삼국씨앤디,271810700,90.394,
R26BK01585890,2026-06-23,함안군산림조합,2026년 조림지풀베기사업(1차)-대산1지구,주식회사 산인,60378230,90.323,66595000
R26BK01586761,2026-06-23,충청북도 청주시,청주시 아동복지관 그린리모델링공사(기계),주식회사 우연테크,28590000,90.417,
R26BK01585947,2026-06-23,함안군산림조합,2026년 조림지풀베기사업(1차)-법수지구,주식회사 지원임업,65010000,89.885,
R26BK01581144,2026-06-23,경기도교육청 경기도시흥교육지원청,"2026년 학교 유무선 네트워크 개선 정보통신공사 (3차, 시흥 1권역)",(주)아이원시스템,293782848,90.386,
R26BK01580235,2026-06-23,경기도 경기도건설본부,2026년 화성시 국지도 및 지방도 상시보수공사 단가계약(2구역) 2차,트리폴건설 주식회사,179490100,90.287,
R26BK01580201,2026-06-23,경기도 경기도건설본부,2026년 용인시 국지도 및 지방도 상시보수공사 단가계약(2구역),동부건설 주식회사,177464202,90.255,
R26BK01584848,2026-06-23,경기도 김포시,김포향교 계단보수 및 기단보수 공사,고당 주식회사,33229659,90.463,
R26BK01581809,2026-06-22,서울교통공사,2026년 5~7호선 전기실 노후 자동절환스위치(ATS) 교체 전기공사,주식회사 동일전기,114869690,90.978,126100000
R26BK01585174,2026-06-23,경상남도 거제시,2026년 조림지 풀베기사업 1차(동부지구),주식회사 석송,37957514,89.969,42397740
R26BK01587347,2026-06-23,경찰청 전남경찰청,순천경찰서 역전파출소 신축공사(통신),(주)패스테크,23927660,90.31,
R26BK01586342,2026-06-23,인천광역시 연수구,이야기어린이공원 부근 도로정비공사,세원아이디에스 주식회사,82893000,90.002,
R26BK01588188,2026-06-23,국토교통부 부산지방국토관리청 대구국토관리사무소,국도4호선 칠곡 왜관지구 등 7개소 도로정비공사,효신종합건설 주식회사,489262410,90.954,
R26BK01582769,2026-06-23,경상북도 울진군,2026년 조림지 풀베기사업(죽변면지구 화성6호지),목화임업(주),43242560,90.37,
R26BK01586212,2026-06-23,충청남도 부여군,부여군 지방하천 하도정비 및 관리사업(왕포천),주식회사 하늘조경,41347000,91.048,
R26BK01588012,2026-06-23,전남광주통합특별시 장성군,장성군 농업기술센터 석면 및 건축물 철거공사,엘씨안전연구소(주),90436550,90.366,
R26BK01585986,2026-06-23,함안군산림조합,2026년 조림지풀베기사업(1차)-산인지구,주식회사 나무와 숲,32843050,89.88,
R26BK01584957,2026-06-23,서울특별시 성북구,2026년 우이천 생태복원 및 녹화사업,(주)목전엘앤디,116734440,90.363,
R26BK01588221,2026-06-23,국토교통부 부산지방국토관리청 대구국토관리사무소,국도5호선 의성 의성 원당지구 보도설치공사,(주)동신,1083692000,89.818,
R26BK01587691,2026-06-23,전남광주통합특별시 무안군,2026년 몽탄면 봉명1리 노송정마을 안길정비공사(1회추경),지웅건설(주),21950200,90.446,
R26BK01585710,2026-06-23,강원특별자치도 강릉시 농업기술센터,왕산면 대기리 2214-347 일원 저수조 배관 정비공사,주식회사부현건설,52565690,90.738,
R26BK01585290,2026-06-23,경상북도 경주시,"경주베이스볼파크 1,2 구장 시설보수 공사",정진종합건설(주),185553000,90.316,
R26BK01594901,2026-06-23,서울특별시 중부공원여가센터,2026년 한양도성 수목정비 사업,주식회사 은행잎조경,45000000,90.0,
R26BK01580449,2026-06-23,충청남도 공주시,(계약대행) 2026년 동지역(강북) 하수관로 준설사업,에스원환경 주식회사,40908070,90.615,
R26BK01587780,2026-06-23,전북특별자치도 정읍시,농소동복룡경로당개보수공사(민간대행),주식회사 다해건설,36217580,90.293,
R26BK01565505,2026-06-23,조달청 대전지방조달청,정부대전청사 노후 스프링클러 등 소화설비 교체공사,주식회사 플래닝에프,249782100,90.367,
R26BK01594164,2026-06-23,국립공원공단소백산국립공원사무소,2026년 소백산 마구령 옛길 훼손지 복원사업,청솔종합건설(주),49000000,98.0,
R26BK01587680,2026-06-23,충청북도 제천시,빈집철거 주민공동이용시설 조성공사(명동 194-16 외 1필지),주식회사 케이엠이앤씨,32325900,90.392,
R26BK01588332,2026-06-23,국토교통부 익산지방국토관리청 순천국토관리사무소,국도15호선 순천 신구룡교(상) 등 4개소 시설물 보수공사,포엠 주식회사,267932925,90.857,
R26BK01578332,2026-06-23,서울특별시 구로구,고척1동 지하주차장 조성사업(소방공사),(주)엠에스소방,806025412,90.351,
R26BK01576864,2026-06-23,전북대학교,공대3호관 장애인승강기 설치공사(전기),주식회사 스카이,28152540,90.287,
R26BK01581503,2026-06-23,경기도 이천시,이천 설봉서원 방충제 도포 공사,주식회사 선공감,74800000,90.268,
R26BK01582916,2026-06-23,충청북도 청주시 흥덕구,신봉동 도시계획도로 개설공사(소1-264),고려캐슬건설(주),354803220,90.41,
R26BK01586257,2026-06-23,부여군산림조합,2026년 조림지사후관리 풀베기 1회,그린애플(주),63548000,90.185,
R26BK01582734,2026-06-23,경상북도 울진군,2026년 조림지 풀베기사업(죽변면지구 화성1호지),한티임업주식회사,39087000,90.362,
R26BK01580502,2026-06-23,대전광역시교육청 대전광역시동부교육지원청,대전원평초 냉난방개선 기계설비공사(전문),성한 주식회사,71342000,90.331,
R26BK01595884,2026-06-22,한국농어촌공사 충남지역본부 당진지사,"석문, 고대, 정미, 대호지면 농업생산기반시설 14개소 정비공사",수연건설 주식회사,53000000,96.72,
R26BK01580863,2026-06-23,산림청 중부지방산림청 충주국유림관리소,2026년 제9차 숲가꾸기(풀베기)사업 지명경쟁입찰 공고,아름드리영림단,198000000,91.847,
R26BK01588009,2026-06-23,서울교통공사,2026년 4호선 노원~창동역간 등 3개소 고가부 자갈도상 교체공사,(주)대한철도,1800095000,90.041,
R26BK01586599,2026-06-23,충청북도 청주시 상당구,상당구청 주차장 절삭포장,금정개발(주),47322564,89.981,
R26BK01587986,2026-06-23,경기도 광주시,2026년 연간단가 보수공사(포장공)(2차),(주)씨앤케이,33928092,90.96,
R26BK01587887,2026-06-23,제주특별자치도,제주하수처리구역 차집관로 정비공사(2공구) (사업소),주식회사 건축사사무소오름그룹,3546235269,90.02,
R26BK01586687,2026-06-23,원주시산림조합,2026년 조림지가꾸기사업 1회차(부론지구),주식회사개마고원,57221000,90.085,
R26BK01586129,2026-06-23,부여군산림조합,"2026년 조림지 풀베기(구룡, 은산, 장암, 홍산) 1회",티움주식회사,103101000,89.906,
R26BK01556693,2026-06-23,경기도교육청 경기도광주하남교육지원청,광남초 급식실동 냉난방개선 기계설비공사,주식회사 명인이엔지,28556900,90.044,
R26BK01586942,2026-06-23,경상남도 양산시,양산천(효충교~삽량교) 우안 풀베기사업(춘계),모아물산 주식회사,36076760,89.912,
R26BK01588100,2026-06-23,서울교통공사,1호선 청량리역 등 4개역 노후 토출배관 교체공사,주식회사 유신테크,473662210,90.581,
R26BK01586591,2026-06-23,경상북도 예천군,임대농기계 무인입출고시스템 구축공사,주식회사 피플데이타,76744380,90.185,
R26BK01585927,2026-06-23,대전광역시교육청 대전광역시서부교육지원청,대전선암초 급식조리실 환기설비개선 및 기타 기계설비공사,주식회사 누리테크,198324130,90.228,
R26BK01580370,2026-06-23,전북특별자치도 임실군,임실군 가축분뇨공공처리시설 증설사업 정보통신공사(총괄분 및 1차분) 입찰 공고(긴급),주식회사 나인이즈,236952760,90.361,
R26BK01583602,2026-06-23,전북특별자치도 익산시,익산국가산업단지 아름다운거리 플러스 조성사업(전기공사),유)만경이엔지,98218210,90.497,
R26BK01586160,2026-06-23,부여군산림조합,"2026년 조림지 풀베기(세도, 양화) 1회",청송산림사업법인주식회사,103680743,89.921,
R26BK01585522,2026-06-23,경기도 평택시,송탄시장 제2공영주차장 신축 정보통신공사,주식회사 에이맥스,74169143,90.463,
R26BK01583448,2026-06-23,서울특별시교육청 서울특별시강서양천교육지원청,서울신기초 모듈러동 해체(철거)공사,일보산업개발 주식회사,338945860,90.458,
R26BK01582010,2026-06-23,경기도 군포시,횡단보도 설치 등 교통환경 개선공사,주식회사 삼원엔지니어링,45905840,90.338,
R26BK01583636,2026-06-23,경기도 포천시,2026년 천보산 자연휴양림 숲속의 집 A동 정비사업,주식회사 예숨,148217340,90.35,
R26BK01586534,2026-06-23,충청남도 아산시,자연환경복원 대상지 유지관리 공사 (새로공고),주식회사 에코랜드,44176600,90.344,
R26BK01587478,2026-06-23,충청북도 충주시,자유시장아케이드확장기초공사,범창건설주식회사,26753350,90.225,
R26BK01581755,2026-06-23,경기도교육청 경기도시흥교육지원청,"2026년 학교 유무선 네트워크 개선 사업 정보통신공사(3차, 시흥 3권역)",주식회사에스비정보기술,294195573,90.386,
R26BK01587889,2026-06-23,전북특별자치도 군산시,성산면 만동마을 도로정비공사,에스앤디건설 주식회사,34335990,90.203,
R26BK01581424,2026-06-23,충청북도 제천시 용두동,2026년 신월1통 마을안길 재포장공사 수의견적 입찰 공고,길건설주식회사,29601130,90.174,32844000
R26BK01587284,2026-06-23,경기도 연천군 맑은물관리사업소,시설공사 수의계약 견적제출 안내공고[연천군 전곡읍 우수받이 개선공사],선화수도건설(주),82575370,91.153,
R26BK01588008,2026-06-23,충청북도 보은군,우진리 배수로 정비사업,(주)부룡건설,29143687,91.57,
R26BK01585297,2026-06-23,전북특별자치도 남원시,지하수 보조관측망 자동관측시스템 설치공사,유한회사 강림건설,24269990,89.997,
R26BK01585845,2026-06-23,충청북도교육청 충청북도청주교육지원청,산성초 어린이 활동공간 개선 및 기타공사,새암건설주식회사,306440000,90.29,
R26BK01581112,2026-06-23,강원특별자치도 춘천시,공지천 일원 야간경관 강화사업(2단계),승아전기(주),326596748,90.317,
R26BK01577936,2026-06-23,해양경찰청 동해지방해양경찰청 강릉해양경찰서,강릉해양경찰서 강릉파출소 증축 공사(전기),럭키전설,25254320,90.357,
R26BK01587429,2026-06-23,전남광주통합특별시교육청 전남광주통합특별시광주서부교육지원청,광주효광중 냉난방시설개선 기계설비공사 수의계약 안내공고,주식회사 태등,45521372,89.938,
R26BK01587530,2026-06-23,전북특별자치도 정읍시,대장금마실길등산로풀베기사업,정읍산림조합,75254000,90.532,
R26BK01587082,2026-06-23,경상북도 청송군,2026년 방치 및 보관 슬레이트 처리공사,주식회사 시온,91355100,91.433,
R26BK01587070,2026-06-23,강원특별자치도 고성군,용촌리 가로등 설치공사,강원개발 주식회사,50638000,90.353,
R26BK01587345,2026-06-23,전북특별자치도교육청 전북특별자치도군산교육지원청,군산고 냉난방시설 개선 및 기타 전기공사,주식회사 우호,40478429,90.311,
R26BK01586743,2026-06-23,경기도 수원시 팔달구,2026년 하반기 팔달구 하수관로 준설공사(3권역)(단가계약),인성건설 주식회사,1938600,90.809,
R26BK01587818,2026-06-23,전북특별자치도 군산시,임피면 서모샛길 정비공사,에스앤디건설 주식회사,35949990,90.257,
R26BK01587447,2026-06-23,충청북도 충주시,2026년봉황자연휴양림보완사업(전기),(주)신전이엔지,31102680,90.235,
R26BK01585838,2026-06-23,경기도 구리시,"2026년 수변공원 호수법면 제․예초 및 관목류 전정, 수초제거 공사",미류조경주식회사,89977000,90.661,
R26BK01578428,2026-06-23,충청남도교육청 충청남도공주교육지원청,정안중학교 교사동외 1동 내진보강 및 기타공사,주식회사 백산산업개발,1726383442,89.261,
R26BK01593422,2026-06-23,국립공원공단 북한산국립공원사무소,북한산 북한산성분소 신축부지 통신관로 이설 공사,선진이엔씨,14400000,98.032,
R26BK01587168,2026-06-23,인천광역시 종합건설본부,2026년 미추홀구 미추홀대로 재난대비 도로유지보수공사,원맥건설 주식회사,105076000,90.891,
R26BK01585451,2026-06-23,경상남도 남해군,염해항 접안시설 정비사업,주식회사 단디지붕공사,50349090,90.235,
R26BK01586572,2026-06-23,전남광주통합특별시 여수시,화양면 고내마을(1길) 안길 확포장 공사,(주)부일산업건설,35074980,90.186,
R26BK01585693,2026-06-23,창녕군산림조합,2026년 조림지 풀베기 사업(2지구),주식회사 대림산림,61746200,90.568,
R26BK01587787,2026-06-23,전북특별자치도 군산시,나포면 서왕마을 도로정비공사,주식회사신동영산업,31939210,90.204,
R26BK01587066,2026-06-23,전남광주통합특별시 여수시,공영주차장(타워) 시설물 정밀안전점검에 따른 보수공사(오동도),에스원건설주식회사,90593900,90.226,
R26BK01580068,2026-06-23,강원특별자치도교육청 강원특별자치도춘천교육지원청,(가칭)신동유치원 신축 통신공사,주식회사 케이링크,266680870,90.401,
R26BK01582030,2026-06-23,경기도교육청 경기도시흥교육지원청,"2026년 학교 유무선 네트워크 개선 사업 정보통신공사(3차, 시흥 4권역)",제일영상이엔씨,295639000,90.391,
R26BK01587271,2026-06-23,전북특별자치도교육청 전북특별자치도군산교육지원청,군산고 본관동 내진보강 및 기타공사,(주)정우종합건설,1268397000,89.369,
R26BK01586964,2026-06-23,경상남도 양산시,양산천(물금TG~호포대교) 우안 풀베기사업(춘계),주식회사대원건설,30778870,89.942,
R26BK01588230,2026-06-23,충청남도 보령시,"원도심 복합업무타운 BF(토목, 조경) 인증공사",(주)동광,92575310,90.089,
R26BK01582428,2026-06-23,산림청 동부지방산림청 양양국유림관리소,2026년 풀베기사업(3차),양양오색국유림영림단 사회적협동조합,158288000,90.716,174518000
R26BK01588022,2026-06-23,제주특별자치도,한라산국립공원 관음사 탐방로 정비공사,삼영건설 주식회사,172057800,90.557,
R26BK01587574,2026-06-23,전북특별자치도 정읍시,중·소하천(오단천)정비사업,(유)오송조경,88544370,89.843,
R26BK01587329,2026-06-23,경기도 연천군 맑은물관리사업소,시설공사 수의계약 견적제출 안내공고[연천군 연천읍 우수받이 개선공사],주식회사이주건설,96016000,90.473,
R26BK01583611,2026-06-23,경상북도 칠곡군,왜관1일반산업단지 경쟁력강화사업 전기공사,에이치케이전력,1063921830,89.416,
R26BK01579960,2026-06-23,부산광역시 사상구,삼락IC 일원 하수관로 준설공사,에이치알이앤씨 주식회사,146019152,90.253,
R26BK01585779,2026-06-23,인천광역시북부교육청 인천부광초등학교,인천부광초등학교 복도바닥 및 행정실 환경개선 공사 수의계약 견적제출 안내 공고,주식회사 삼육오컴퍼니,69756410,89.954,
R26BK01587251,2026-06-23,경상남도 창원시 진해구,용원파크골프장 화장실 및 편익시설 설치공사,(주)삼광건설,38479666,91.342,
R26BK01587050,2026-06-23,경상남도교육청 김해건설공업고등학교,(긴급)김해건설공업고등학교 실습동 기자재 이전 기초 전기공사,태완건설 주식회사,460258120,90.356,
R26BK01585885,2026-06-23,경기도 수원시 장안구,다솔초등학교 일원 도로정비공사,신훈건설 주식회사,122290000,90.73,
R26BK01582430,2026-06-23,대구광역시 북구,관음더하모니센터(공영주차장)&행정복지센터 건립공사(통신)입찰공고(긴급),수성정보(주),658834843,90.405,
R26BK01579072,2026-06-23,대전광역시교육청 대전광역시동부교육지원청,대전대양초 냉난방개선 기계설비공사(전문),주식회사 대원건설이엔지,102154010,90.414,
R26BK01585666,2026-06-23,창녕군산림조합,2026년 조림지 풀베기 사업(1지구),미지산업개발 주식회사,92386300,90.525,
R26BK01570368,2026-06-23,국립금오공과대학교,디지털관 및 학생회관 화장실 환경개선 공사(건축),석원산업개발 주식회사,260883460,90.253,
R26BK01587292,2026-06-23,경찰청 전남경찰청,순천경찰서 역전파출소 신축공사(소방),(주)삼성소방공사,65210560,89.998,
R26BK01581492,2026-06-23,경상남도 창원시,구산면 해양관광로 일원 호안 복구공사,주식회사피알건설,67279449,90.471,
R26BK01586048,2026-06-23,경기도 수원시 팔달구,2026년 하반기 팔달구 하수관로 준설공사(1권역)(단가계약),지원건설(주),1981000,91.686,
R26BK01586515,2026-06-23,충청북도 단양군 농업기술센터,농기계임대사업소 어상천지소 농기계비가림시설 설치공사,(주)광연기업,39788700,90.27,43915000
R26BK01585615,2026-06-23,경상북도 경주시,지방하천 북천 낙차공 긴급보수,(주)건설신화,107621226,90.466,
R26BK01586957,2026-06-23,전남광주통합특별시교육청 전남광주통합특별시광주서부교육지원청,하남초 냉난방시설개선 기계설비공사 수의계약 안내공고,(주)주송,34864273,89.945,
R26BK01586775,2026-06-23,서울특별시 노원구,관문부 환영의 정원 조성 공사,(주)현디자인,133166000,91.383,
R26BK01595606,2026-06-22,한국농어촌공사 경기지역본부 화성.수원지사,우정양수장 이화간선 송수관로 복구공사 및 농로포장,에스아이건설 주식회사,43450000,92.01,
R26BK01594987,2026-06-23,국립공원공단 동부지역본부,동부지역본부 청사 실내 인테리어 공사,주식회사 동방인테리어,51300000,95.0,
R26BK01585276,2026-06-23,김포골드라인에스알에스 주식회사,김포한강차량기지 유치선 증설 사업 모터카고 건축물 소방공사,(주)김포방재,59202500,90.811,
R26BK01586800,2026-06-23,대전광역시교육청 대전광역시서부교육지원청,대덕중 화장실 수선 및 기타 기계설비공사,유정산업개발 주식회사,92443800,90.284,
R26BK01587602,2026-06-23,전북특별자치도 정읍시,빈집철거지원사업지장물철거공사,주식회사 유해신미건설,122342879,90.391,
R26BK01579672,2026-06-23,경상국립대학교,농기구보관창고 개축 전기공사,주식회사 태준,137016816,90.322,
R26BK01582391,2026-06-23,광운대학교,광운대학교 비마관 외벽 균열보수 및 도장공사,주식회사 영선라인,139125114,90.077,
R26BK01579345,2026-06-23,경상국립대학교,대운동장 노후 화장실 환경개선 건축공사,주식회사 다산건설,112935200,90.337,
R26BK01586643,2026-06-23,경상북도 구미시,구미시 여성커뮤니티센터 조성공사(건축),주식회사 이룸,74205163,90.189,
R26BK01587425,2026-06-23,경기도 남양주시 공원녹지관리사업소,2026년 하천산책로 유지관리사업(단가계약)-2차 1권역,주식회사 유이건설,42386700,90.35,
R26BK01585217,2026-06-23,제주특별자치도 제주시,전국체전 대비 외도제2축구장 개보수사업,주식회사 이산,124360000,90.055,
R26BK01582444,2026-06-23,경상북도 울진군,2026년 조림지 풀베기사업(울진읍지구 24호지),주식회사 대동그린에이,30312229,90.355,
R26BK01585143,2026-06-23,충청남도 천안시,천안 각원사 소조보살좌상 주변정비공사,株式會社 建宇,301797900,90.278,
R26BK01597006,2026-06-23,한국농어촌공사 경북지역본부 달성지사,달성군정비사업(26년) 하산2용수간선 외 10개소 정비 공사,주식회사 구마,17600000,88.888,
R26BK01588112,2026-06-23,경기도 광주시,태전 한아람공원 정비사업 조경공사,주식회사 양광건설,446863430,90.355,
R26BK01576441,2026-06-23,경기도교육청 양서고등학교,"양서고등학교 고교학점제 공간조성사업 증축공사(건축,기계)",주식회사 삼현비앤이,1850498100,89.224,
R26BK01582449,2026-06-23,경상북도 울진군,2026년 조림지 풀베기사업(울진읍지구 28호지),목화임업(주),47166410,90.333,
R26BK01587054,2026-06-23,경상남도 양산시,2026년 소나무재선충병 드론항공 방제사업,주식회사 순수조경나무병원,50390400,90.373,
R26BK01580905,2026-06-23,부산광역시,부산독립운동기념관 조성 기계설비공사,주식회사 진영종합건설,419894490,90.347,
R26BK01587777,2026-06-23,경상남도 합천군 농업기술센터,2026년 임도구조개량사업(율곡노양지구외 2개소),주식회사 경민,167437000,90.252,
R26BK01587893,2026-06-23,전남광주통합특별시 여수시,K-관광섬 데크로드 정비사업,주식회사 무경,170593000,90.431,187131000
R26BK01587839,2026-06-23,경상북도 김천시,남면 부상2리 마을안 교량 확장공사,아천토건(주),45103458,90.215,
R26BK01580819,2026-06-23,한국농어촌공사 충북지역본부 음성지사,맹동면 농촌중심지활성화사업 통신공사,(주)광성통신,467295780,90.385,
R26BK01587135,2026-06-23,국토교통부 익산지방국토관리청 남원국토관리사무소,국도27호선 임실 강진 학석 제설창고 신축공사(소방),(주)제일전력,21265340,90.292,
R26BK01587550,2026-06-23,경기도 남양주시 공원녹지관리사업소,2026년 하천산책로 유지관리사업(단가계약)-2차 2권역,주식회사 태영이앤씨,43349360,90.736,
R26BK01586985,2026-06-23,충청남도 금산군 군북면,외부1리(은골) 호안정비공사,주식회사 우진건설,61184690,90.326,
R26BK01588007,2026-06-23,강원특별자치도 도로관리사업소 강릉지소,2026년 국도56호선 차선도색공사,(유)광진건설,77823100,90.928,
R26BK01587266,2026-06-23,부산광역시 금정구,금성동 산성로 일원 도로확장공사,동수토건주식회사,1163778000,89.433,
R26BK01585852,2026-06-23,강원특별자치도 춘천시,한마음공원 정비사업,주식회사거산종합건설,43081159,90.206,
R26BK01597193,2026-06-23,한국어촌어항공단,2022년 거제시 사등권역 어촌뉴딜사업 건축공사 석면해체 및 처리공사,주식회사 모던라이프,8484300,,
R26BK01587564,2026-06-23,경상남도 통영시,통영 세병관 지붕 및 협문 해체보수공사,주식회사 서오건설,98780470,90.349,
R26BK01586612,2026-06-23,국토교통부 익산지방국토관리청 순천국토관리사무소,국도17호선 여수 돌산지구 포장도 보수공사,성우건설주식회사,461662660,90.424,
R26BK01579449,2026-06-23,경상국립대학교,농기구보관창고 개축 건축공사,주식회사 이음건설,714848700,90.234,
R26BK01586231,2026-06-23,국립순천대학교,조경학전공 노후 강의실 및 실습실 환경개선 공사(건축),주식회사 송백건설,63004000,90.194,
R26BK01586477,2026-06-23,원주시산림조합,2026년 조림지가꾸기사업 1회차(문막지구),주식회사 구월산,86900000,98.014,
