공고번호,날짜,발주기관,공고명,1순위업체,투찰금액,투찰률,기초금액
R26BK01505966,2026-05-13,충청남도 공주시,고도지구 보상가옥(왕릉로 129) 건설폐기물처리용역,신화환경개발 주식회사,73363000,88.024,
R26BK01499774,2026-05-13,경기도교육청 경기도성남교육지원청,"낙생초 외 2교(판교초, 운중고) 학교 유무선 네트워크 개선 정보통신공사 감리용역(12권역)",주식회사 다온엔지니어링,29559250,88.057,33682000
R26BK01519365,2026-05-13,경기도 이천시,2026년 복하천 천연구장 그라운드 및 주변 환경정비 용역,주식회사 드림조경,39213720,91.836,
R26BK01504703,2026-05-13,충청남도 아산시,아산시 공설장사시설 확충사업 봉안당 건립공사 건설폐기물 처리용역,주식회사 이한산업,34402000,88.09,
R26BK01505582,2026-05-13,전라북도 순창군 체육진흥사업소,유등 실내다목적구장 건립사업 전기감리용역,주식회사 우수기술단,28300000,95.326,
R26BK01517204,2026-05-13,국토교통부,2026년 교량 IoT 계측시스템 운영관리 업무 위탁,한국건설기술연구원,1881000000,100.0,
R26BK01509418,2026-05-13,전남광주통합특별시 해남군,해남 명량대첩비 보존상태 진단 용역,주식회사 영인,89765000,88.436,
R26BK01499297,2026-05-13,경기도교육청 경기도성남교육지원청,"성남매송초 외 2교(야탑고, 태원고) 학교 유무선 네트워크 개선 정보통신공사 감리용역(9권역)",주식회사 호성엔지니어링건축사사무소,29396192,88.101,33682000
R26BK01476194,2026-05-11,충청남도교육청 충청남도홍성교육지원청,2026년도 홍성교육지원청 해외영어캠프 위탁 용역,주식회사 알앤이국제인재개발원,200000000,97.148,
R26BK01507479,2026-05-13,동의과학대학,2026학년도 동의과학대학교 교직원 해외연수 대행 용역업체 선정,주식회사 하나로여행사,87745000,88.135,
R26BK01506368,2026-05-13,경상북도 구미시,지산동 지산지구 농로정비공사 폐기물 처리용역,구미녹색환경(주),41165000,88.244,
R26BK01507385,2026-05-13,부산도시공사,2026년 공공임대주택 예비입주자 모집대행 용역,데이터케이스,250798000,87.661,
R26BK01517512,2026-05-13,조달청 대전지방조달청,보건복지상담센터 AX기반 정보전략계획 수립,모니터컨설팅 주식회사,134000000,99.806,
R26BK01516457,2026-05-12,한국농어촌공사 경기지역본부,2026년 배수개선사업 기본조사 지질조사 용역,주식회사 송정이앤씨,51988200,94.998,
R26BK01508522,2026-05-13,전남광주통합특별시 광산구,첨단지구 주변 보행도로 개선공사 건설폐기물 처리용역,(주)크린환경산업,20920000,88.122,
R26BK01417262,2026-05-13,조달청,완도중도(모듈러) 민간참여 공공주택 건설사업 시공단계 감독권한대행 등 건설사업관리용역,주식회사 포스코에이앤씨건축사사무소,2141811000,80.87,
R26BK01506487,2026-05-13,국토교통부 부산지방국토관리청 진주국토관리사무소,2026년 거창출장소 관내 포장도 보수 일상관리공사 폐기물처리용역,주식회사 두남환경,43333000,88.042,
R26BK01507676,2026-05-13,조달청 인천지방조달청,위해성 기반 극미세먼지(PM-1.0) 관리 선진화 연구(III),국립목포대학교산학협력단,442000000,99.92,
R26BK01476597,2026-05-06,국립정원문화원,사회적약자(특수직군) 대상 정원치유 프로그램 개발·운영 및 효과성 검증,사단법인한국환경과학회,77000000,,
R26BK01506969,2026-05-13,충청남도 건설본부 건설사업부 서부사무소,지방도602호 삽교천교 등 3개교 정밀안전점검용역,주식회사 윤창,74269000,88.0,
R26BK01455481,2026-05-13,조달청,구리시 노후하수관로 정비사업 건설사업관리 용역,주식회사 홍익기술단,1391780000,80.815,
R26BK01448550,2026-05-13,서울교통공사,강교구간(동호철교 하로판형교) 보수공사 감독 권한대행 등 건설사업관리 용역,주식회사 한국종합기술,3020000000,80.537,3745261180
R26BK01478722,2026-05-07,조달청 충북지방조달청,복합다성분 화학물질의 유해성심사 방안 도입 연구 (2026),리켐프로 주식회사,117000000,,
R26BK01508264,2026-05-13,울산광역시교육청 울산광역시강북교육지원청,연암초 옥상방수공사 설계용역,FEEL건축사사무소,13987610,90.015,
R26BK01508928,2026-05-13,강원특별자치도 원주시,동화농공단지 인도정비공사 폐기물처리용역(폐아스콘),주식회사 대경환경산업,38865000,88.174,43990000
R26BK01505801,2026-05-13,충청남도 당진시,2026년 해양쓰레기 정화사업,주식회사 위에코,169830060,84.83,
R26BK01507492,2026-05-13,대구광역시교육청 대구광역시동부교육지원청,"수성중학교 외 2교(입석초, 방촌초) 환경개선 기계설비공사 설계용역",주식회사 보정건축사사무소,29986110,88.407,
R26BK01508927,2026-05-13,부천도시공사,2026년 역곡 다목적체육센터 경비 용역,주식회사 이지스택,24239000,88.016,
R26BK01517860,2026-05-13,국립공원공단 북부지역본부,2026년 북부권역(강원권) 수질측정 및 분석 용역,주식회사 이엠연구소,15690000,95.956,
R26BK01442877,2026-05-08,조달청 대구지방조달청,2026년 중요기록물 DB구축 및 전수조사 사업,주식회사 에이티앤아이,117000000,,
R26BK01509410,2026-05-13,경기도 성남시,2026년 국도 및 국지도 보도 정비공사 폐기물처리용역,(주)건용환경개발,44907600,88.108,51373000
R26BK01509673,2026-05-13,경기도 연천군,연천 당포성 주차장 조성공사 실시설계용역,주식회사 경인건축사사무소,78748100,91.446,
R26BK01479666,2026-05-12,한국사회적기업진흥원,2026년 사회적기업 창업지원사업 창업팀 지원금 집행 지원 및 회계정산 용역,회계법인 원,77462000,,
R26BK01516314,2026-05-13,공간정보산업진흥원,2026년 브이월드 홍보콘텐츠 제작,주식회사 홀릭디자인,33000000,100.0,
R26BK01482195,2026-05-04,한국조세재정연구원,2026년 청년 국가재정 마스터 사업 재공고,재단법인 엔에스아이,295900000,,
R26BK01516305,2026-05-13,(재)서울특별시평생교육진흥원,2026년 디지털 문해학습장 운영 사업 학습자 역량 변화 조사·분석,주식회사 리서치솔루션즈,10000000,100.0,
R26BK01486269,2026-05-13,한국산업안전보건공단,기술지원규정 제·개정 성안작업(보건위생분야),국립창원대학교산학협력단,71000000,97.696,
R26BK01502104,2026-05-12,강원특별자치도 원주시,개운동 도말리길~개운로(개운동 407)일원 노후상수관로 교체공사 GIS DB 구축용역,주식회사 에스시티,23993300,88.146,
R26BK01497249,2026-05-12,강원특별자치도 춘천시 농업기술센터,지역먹거리 인증 농산물 안전성 검사 용역(단가계약),아이센 주식회사,197930,88.505,
R26BK01518423,2026-05-13,한국과학기술정보연구원,국가 대용량 데이터 교환노드 접근제어 시스템 기능 확대 및 안정화 개발,주식회사 시즌,68000000,98.408,
R26BK01518844,2026-05-13,한국지역난방공사 삼송지사,2026년 삼송지사 조경관리용역,사단법인 해밝음장애인복지회,28120000,90.211,
R26BK01516859,2026-05-13,한국지역난방기술주식회사,묘도 집단에너지 기본설계 용역(원수설계수질선정검토서),(주)창조환경엔지니어링,7700000,96.551,
R26BK01515501,2026-05-12,인천국제공항공사,주차현황 웹 대시보드 SW 개선사업,주식회사 플러스파크,41525000,97.366,
R26BK01516090,2026-05-13,명주남문동 자율상권조합,디지털 전환 교육 및 디지털 인프라 지원 용역,엣시브주식회사,50000000,100.0,
R26BK01516085,2026-05-13,교육부 국립특수교육원,장애인 평생교육 교·강사 문해교육 지원 역량 강화 연수 운영,주식회사 플립온코리아,49500000,99.758,
R26BK01506357,2026-05-13,전북특별자치도 익산시,2026년 상반기 하천시설물 13개소 정기안전점검 용역,유한회사청우건설,19011895,90.122,
R26BK01444334,2026-05-08,조달청,2026~2027년 KISTA 정보시스템 통합 운영 및 유지관리,한국정보기술 주식회사,922350000,,
R26BK01490006,2026-05-08,연암공과대학교산학협력단,26학년도 AX서당대동제 『Yonam AX Grand Fair』 시행 용역,상록기획,110000000,,
R26BK01470644,2026-05-13,국토교통부 국토지리정보원,2026년 정사영상 제작(전북서부지구),중앙항업(주),849442000,83.021,
R26BK01470719,2026-05-13,국토교통부 국토지리정보원,2026년 정사영상 제작(경북서부지구),천우항측 주식회사,828076400,82.997,
R26BK01502128,2026-05-13,경기도 남양주시,2026년 남양주시 물놀이지역 안전관리 용역,주식회사 용백종합,331096600,88.029,
R26BK01471572,2026-05-13,조달청,(가칭) 에코3초등학교 교사신축 전기공사 설계용역(계속비),보원엔지니어링주식회사,249483620,87.076,
R26BK01520266,2026-05-13,산림청 동부지방산림청 영월국유림관리소,2026년 임도 안전예방·구조보강사업(임도관리 위탁사업),영월군산림조합,75647190,89.5,
R26BK01518672,2026-05-13,경찰청,2026년 경찰헬기(KUH-1P) 정비용역 단가계약,한국항공서비스 주식회사,134500,97.727,
R26BK01480101,2026-05-04,해양수산부,바다내비 센터 이전 및 정보통신실 기반시설 구축 용역 감리,(주)비앤디컨설팅,55000000,,
R26BK01507362,2026-05-13,경기도 부천시 오정구,2026년 삼정고가교 하부창고 폐기물처리용역,우광개발주식회사,43836000,88.467,
R26BK01509679,2026-05-13,전남광주통합특별시 영광군,영광군 소하천정비종합계획(재수립) 및 지형도면고시 용역(2지구) 기본 및 실시설계용역(P.Q후 지명경쟁),주식회사 이산,3485780000,81.24,4254000000
R26BK01495713,2026-05-13,경상남도교육청,2026. 학교폭력예방 토크콘서트 및 홍보 콘텐츠 제작 용역,주식회사 큰그림,73600000,95.231,
R26BK01500197,2026-05-12,독립기념관,2026~2028 회계연도 회계감사 용역,정윤회계법인 인천지점,55491100,88.012,
R26BK01505922,2026-05-13,충청남도 당진시,남부(우강) 파크골프장 조성사업 소규모 재해영향평가 용역,주식회사 이룸엔지니어링,48800000,90.092,
R26BK01506085,2026-05-13,강원특별자치도 인제군 시설관리사업소,2026년 인제라이딩센터 야외물놀이시설(풀장) 임차용역,나르샤파크,35327000,99.936,
R26BK01508183,2026-05-13,경기도 군포시,안양천 준설폐기물처리 용역,주식회사 에스엔에스,54650000,88.03,
R26BK01508388,2026-05-13,콘텐츠웨이브 주식회사,2026 OTT 라이브러리 강화 지원 사업 (방송 콘텐츠 배리어프리 자막 제작) 위탁용역,비스포크랩 주식회사,932580000,,
R26BK01494288,2026-05-11,제주특별자치도 제주학연구센터,AI 기반 제주어왓 고도화 사업,주식회사 피씨엔,222500000,,
R26BK01498690,2026-05-13,서울특별시교육청 한국삼육고등학교,2026년 1학년 수련활동 위탁용역 계약,소금산빌리지청소년수련원,41496000,93.98,44250000
R26BK01519441,2026-05-13,대전광역시교육청 대전광역시서부교육지원청,진잠초 등 2교(대전도마중) 소방시설개선 및 기타 소방공사 설계용역,에스텍엔지니어링,10576000,90.0,
R26BK01491755,2026-05-08,울산대학교 산학협력단,기후위기 대응 한일 대학생 포럼,(주) 하나투어비즈니스,25987500,,
R26BK01508256,2026-05-13,국립공원공단한려해상국립공원사무소,한려해상국립공원 자생식물증식장 조성사업 실시설계 용역,더-윤건축사 사무소,48013940,88.064,
R26BK01450940,2026-05-13,조달청,가칭 제2다운초등학교 신축공사 감독권한대행 등 건설사업관리용역(계속비),(주)한국종합건축사사무소,2169998000,81.171,
R26BK01503359,2026-05-13,경상남도 고성군 농업기술센터,산성지구 농촌공간정비사업 조사측량 및 실시설계 용역,주식회사 신한이엔지,64216000,88.177,72900000
R26BK01502197,2026-05-12,강원특별자치도 원주시,개운동 도말리길~개운로(개운동 407)일원 노후상수관로 교체공사 폐기물 처리용역,합자회사 금강개발,31443000,88.221,
R26BK01509947,2026-05-13,전남광주통합특별시 나주시,2026년 가로수 주변 풀베기 용역(국도 23호선 외),유한회사 우리조경,66067000,88.008,75255000
R26BK01519934,2026-05-13,서울특별시 도로사업소 서부도로사업소,"남산2,3호터널 전기설비 안전진단 용역",이지이앤씨,20454450,95.0,
R26BK01481449,2026-05-07,기후에너지환경부 영산강홍수통제소,2027년 수문조사 통신시설 개선 등 실시설계용역,주식회사 안세기술,51700000,,
R26BK01471070,2026-05-13,국토교통부 국토지리정보원,2026년 정사영상 제작(수도권북부2지구),(주)원지리정보,581149000,83.005,
R26BK01519920,2026-05-13,한국농어촌공사 경남지역본부 의령지사,백곡지구 배수개선사업 전기공사 재해예방기술지도 용역,한국재해예방안전원 주식회사,7257600,90.0,
R26BK01504620,2026-05-12,충청북도교육청 영동미래고등학교,영동미래고 다목적교실 외2동 내진보강 설계용역,주식회사 선엔지니어링종합건축사사무소,50491359,88.165,
R26BK01475987,2026-05-06,국립정원문화원,사회적약자(독거노인) 대상 정원치유 프로그램 개발·운영 및 효과성 검증,세종정원연구소 주식회사,80000000,,
R26BK01477905,2026-05-13,전남광주통합특별시교육청 전남청사,(가칭) 통합목포고 이설 신축 소방공사 감리용역에 따른 사업수행능력평가서 제출 공고,(주)엔탑엔지니어링,52913600,88.903,
R26BK01464708,2026-05-11,국방부 국군재정관리단,26-N-해군 전력 발전사 편찬 연구용역,사단법인 대한민국해군발전협회,14900000,85.189,
R26BK01508402,2026-05-13,대전광역시 건설관리본부,2026년 교통사고 잦은 곳 개선사업(1권역) 재해예방 기술지도 용역,한국안전기술정보(주),2274800,90.542,
R26BK01508416,2026-05-13,대구광역시 달성군,1차산업단지내 근린공원 위험수목 정비공사 임목폐기물 운반 및 처리 용역,주식회사 그린알앤이,85264447,88.258,
R26BK01479520,2026-05-07,한국국토정보공사,보츠와나 주소체계 현대화 사전타당성 조사 용역,주식회사 웨이버스,100000000,,
R26BK01509970,2026-05-13,경상북도 상주시,"상주시 청원건널목(오대, 성동) 보안장치 유지점검 보수용역 [※공고문 참가자격 확인]",해성테크 주식회사,35828000,89.459,40600000
R26BK01475407,2026-05-04,한국과학창의재단,2026 정보 교원 연수 운영 대행 용역,주식회사 두리커뮤니케이션,219800000,,
R26BK01488022,2026-05-08,한국도로교통공단,대규모 실증사업에 대비한 자율주행차 교통안전 권고안 개발,전남대학교 산학협력단,50000000,,
R26BK01474855,2026-05-13,조달청,삼가 면단위 하수처리장 설치사업 외 1건 전기공사 감리용역,이수기술단주식회사,252725029,87.305,
R26BK01415893,2026-05-14,해양수산부 여수지방해양수산청,여수 창촌2지구 연안정비사업 기본 및 실시설계용역,주식회사 혜인이엔씨,1911000000,81.464,
R26BK01481498,2026-05-08,거제대학 산학협력단,2026 거제대학교 교원업적평가 관리시스템 구축 용역,주식회사 아이디노,127200000,,
R26BK01491954,2026-05-13,한국원자력연구원,2026년 주요정보통신기반시설 취약점 분석·평가 및 보호대책 수립 용역,주식회사 이글루코퍼레이션,68200000,,
R26BK01483547,2026-05-04,충청남도,2026년 금강 물환경 모니터링 용역,주식회사 휴먼플래닛,270000000,,
R26BK01478002,2026-05-04,한국건설기술연구원,2026년도 사업화 유망기술 발굴 및 기술이전 마케팅 용역,주식회사 다래전략사업화센터,117000000,,
R26BK01488414,2026-05-14,대구가톨릭대학교,[재공고][2차년도 RISE사업] 대구가톨릭대학교 2026학년도 온동네 초등돌봄·교육 AI 디지털교육 운영 사업자 선정,(주)케이티씨에스,99235885,,
R26BK01479663,2026-05-04,충청남도,충남형 데이터 통합 시각화 대시보드 Insight 충남 구축 사업,주식회사 에스피파트너스,278388000,,
R26BK01476083,2026-05-04,충청남도,아산호 중점관리저수지 수질개선대책 수립 연구 용역,주식회사 휴먼플래닛,133000000,,
R26BK01477256,2026-05-04,국립금오공과대학교,2026년 해외군사문화탐방 용역,(주)블루여행클럽,19990000,99.604,
R26BK01471762,2026-05-14,조달청,종합실내체육관 및 중리지구 다목적실내체육관 건립 전기감리용역,주식회사 양일테크,756529449,85.555,
R26BK01475094,2026-05-07,조달청 대구지방조달청,KERIS 본문용 전용 서체 개발,주식회사 투게더그룹,128000000,,
R26BK01483893,2026-05-04,충청남도 서천군,제4회 장항 맥문동 꽃 축제 행사대행 용역,(주)티제이비,400950000,,
R26BK01466099,2026-05-07,식품의약품안전처,2026년도 백신 및 바이오시밀러 WHO 품질인증(PQ) 지원 사업,사단법인 한국바이오의약품협회,29400000,100.0,
R26BK01492405,2026-05-14,조달청,2026년 K-무형유산 지식자원 기초조사,사단법인 한국민속학회,979990200,100.0,
R26BK01475857,2026-05-01,중앙대학교 산학협력단,2026학년도 썸머스쿨 [DeepLearn 2026] 연수 용역,주식회사 마코비즈,113800000,,
R26BK01472607,2026-05-07,국립새만금간척박물관,2026년 국립새만금간척박물관 특별전시 (바라는 바다) 전시연출 및 제작·설치 용역(변경공고),"디자인,아침",173250000,89.699,192500000
R26BK01467407,2026-05-08,조달청 인천지방조달청,수원시 탄소중립 그린도시 감축이행평가 및 탄소회계서비스 구축 용역,주식회사 제이에이치솔루션,502200000,,
R26BK01465446,2026-05-07,조달청,2026 전라남도 AI디지털배움터 교육운영 용역,주식회사 에스엘아이평생교육원,3466600000,,
R26BK01483378,2026-05-08,유네스코국제무예센터,2026 문체부장관상장 지원 무예대회 현장평가 용역 입찰공고,경일대학교 산학협력단,48382400,,
R26BK01476124,2026-05-07,거제대학 산학협력단,2026 거제대학교 교육만족도조사 및 수요조사 위탁 용역,케이에듀테크 주식회사,34000000,,
R26BK01477642,2026-05-14,조달청,아산시 공설장사시설 확충사업 전기감리용역,(주)한림이앤씨건축사사무소,428461000,87.181,
R26BK01481354,2026-05-14,한국여자농구연맹,[긴급] KB스타즈 농구단 디자인 부문 대행,주식회사 피앤디디자인컴퍼니,59950000,,
R26BK01479006,2026-05-04,한국수산자원공단,어구보증금관리시스템 제도 확대 편의 기능 추가,주식회사 파란샘,147854070,,
R26BK01503777,2026-05-14,국가유산진흥원,홍천 하화계리 86-10번지 외 1필지 국비지원(소규모) 정밀발굴조사 용역,(재)호남문화유산연구원,183125000,86.754,
R26BK01497286,2026-05-14,(재)우체국시설관리단,포스트타워 마포 승강기 종합유지보수 업체 선정 용역,경일엘리베이터 주식회사,100646540,90.356,110704000
R26BK01520789,2026-05-14,태권도진흥재단,(전자 수의 시담) 2026년 정보통신 인프라 운영 및 유지관리 용역,주식회사 데이터월드,103000000,94.082,
R26BK01495738,2026-05-14,경기도교육청 덕소고등학교,2026학년도 덕소고등학교 국제교류(일본) 국외현장체험학습 위탁용역 업체 선정 입찰 공고,(주)오케이교육여행,26190000,98.857,
R26BK01511742,2026-05-14,전남광주통합특별시교육청 전남광주통합특별시영암교육지원청,금정초등학교 외 6교 정밀점검 용역,주식회사 미르엔지니어링,39167140,88.081,
R26BK01491438,2026-05-08,조달청 서울지방조달청,26년 북미지역 방산협력 컨퍼런스 행사 용역,(주)지엠컴,358127163,,
R26BK01465609,2026-05-08,조달청,충청북도교육청 교육행정기관 누리집 기능고도화 사업 용역,주식회사 에니아소프트,549800000,,
R26BK01520414,2026-05-13,서울특별시 서울대공원,서울대공원 호주관 외 1개소 노후 MCC반 교체공사 감리용역,(주)제이유이엔지,9928000,95.004,
R26BK01509063,2026-05-13,인천광역시 중구,정밀조사(1차) 긴급구간(5등급) 하수관로 정비공사(원도심 1차) 폐기물처리용역,(주)삼천리로지스틱,116923600,87.749,
R26BK01510272,2026-05-14,경기도 과천시,기술용역 가격입찰 안내 공고(과천시 교통법정계획 수립 용역),주식회사 케이씨아이,344520000,87.52,
R26BK01511777,2026-05-14,경기도 고양시,"일산동(후곡마을8,9단지 일원) 라온길 정비사업 폐기물처리용역",인선이엔티 주식회사,39286780,88.123,
R26BK01511279,2026-05-14,경상남도,2026년 경상남도 통합방위상황실 정보통신시스템 유지보수 용역,주식회사 아이피캠프 (IP Camp),19760470,90.678,
R26BK01481496,2026-05-06,민주화운동기념사업회,2026년 민주화운동기념관 발달장애인 교육프로그램 개발,히스토리앤아트랩,31460000,,
R26BK01486464,2026-05-07,국무조정실,파리협정 제6조 메커니즘 지원 연구,재단법인 한국기후변화연구원,79200000,,
R26BK01510550,2026-05-14,인천광역시 상수도사업본부,2026년 상반기 유량계 교정검사,주식회사 씨케이테크피아,79695780,88.149,90505800
R26BK01504312,2026-05-14,광주광역시서부교육청 송광중학교,2026학년도 송광중학교 2학년 수학여행 위탁용역 수의계약 안내 공고,꿈기획사&투어,40822280,88.066,
R26BK01508516,2026-05-14,대구광역시교육청 대구광역시서부교육지원청,대구삼영초등학교 환경개선공사 건설폐기물 처리 용역,주식회사 월드환경개발,7829000,90.183,
R26BK01498049,2026-05-14,특수법인 한국전파진흥협회,전파통신기술원 업무차량 신규 임차 용역,(주)엠제이렌터카,39207300,84.77,
R26BK01507593,2026-05-14,전남광주통합특별시 종합건설본부,2026년 상반기 도로보수반 작업보호차량 지원 용역,주식회사 상록건설조경,54671900,88.405,
R26BK01511585,2026-05-14,강원특별자치도 정선군,고한 소1-21호(고토일 2지구) 군계획시설 개설사업 건설폐기물처리 용역,(주)상보산업,64595000,89.287,
R26BK01505659,2026-05-14,한국환경공단,2026년 한국환경공단 동산종합보험,(주)케이비손해보험,83520000,48.212,
R26BK01504132,2026-05-14,경기도 구리시,지명경쟁 입찰 공고(구리시 물 재이용 관리계획(변경) 수립 용역)(PQ 후 가격입찰),주식회사 경화엔지니어링,330056000,86.925,
R26BK01511307,2026-05-14,전남광주통합특별시 해남군,북일 삼성 농로 정비공사 폐기물처리 용역,(주)삼호환경,22389831,88.095,
R26BK01511327,2026-05-14,경상북도교육청 경상북도문경교육지원청,호서남초등학교 신관동 창문개체 및 기타공사 설계용역,예도 건축사 사무소,49007610,88.092,
R26BK01510594,2026-05-14,충청남도 공주시,[입찰대행] 건설공사 안전점검 수행기관 지정 공고[시도26호(교통회관~의당농협) 도로확포장공사],주식회사 와텍,66000100,87.826,
R26BK01503615,2026-05-14,전남광주통합특별시 해남군,자연재해위험개선지구 4개소 비상대처계획 수립 용역,주식회사 공정,174774600,87.897,
R26BK01522972,2026-05-14,서울특별시 서대문소방서,서대문소방서 북아현119안전센터 구급차(6-7호)고장 긴급수리 용역,고양벽제현대서비스 주식회사,3500000,89.514,
R26BK01477668,2026-05-14,서울특별시동부교육청 용마중학교,2026학년도 용마중학교 3학년 수련활동 위탁용역 입찰 공고,신안종합리조트(주),44180000,98.324,
R26BK01504743,2026-05-14,충청북도 옥천군 상하수도사업소,2026년 옥천군 공공하수도시설 기술진단용역(하수처리 및 저류시설 20개소)(가격입찰 후 PQ),주식회사 수성엔지니어링,346750000,86.827,
R26BK01509967,2026-05-13,경상북도 상주시,강창잠수교 정밀안전진단 용역,주식회사 반석건설엔지니어링,69255590,88.349,
R26BK01519216,2026-05-14,조달청 대전지방조달청,2026년 한국생명공학연구원 이러닝 위탁운영 용역,(주)휴넷,145000000,99.931,
R26BK01508504,2026-05-14,전북특별자치도 완주군,완주군 수도정비 기본계획(변경) 수립 용역,주식회사 케이지엔지니어링종합건축사사무소,1536790000,80.272,
R26BK01510977,2026-05-14,경상북도 포항시,건설공사(건축분야) 안전점검 수행기관 모집 공고(포항 성모병원 A동(신관) 수술실 증축공사),주식회사 빌드원이앤씨,33351150,89.775,
R26BK01517581,2026-05-14,조달청,2026 국민문화 여가 활동 분석을 위한 조사 및 연구,한국문화관광연구원,1083780000,99.979,
R26BK01521184,2026-05-14,한국철도기술연구원,초고속이동시스템 디지털 SE 체계 구축,네모시스 주식회사,150000000,99.625,
R26BK01510303,2026-05-14,강원특별자치도,지방도414호선 만항지구 도로재구조화사업 소규모재해영향평가용역,주식회사 유비이엔텍,32687800,88.038,
R26BK01511277,2026-05-14,화순군산림조합,2026년 조림지풀베기사업(청풍화순외지구) 감리용역,주식회사 모후이엔지,30190000,88.305,
R26BK01510327,2026-05-14,대전광역시 서구,도마1동 도시재생활성화계획(변경) 수립 용역,주식회사 제이에이치엔지니어링,45451100,88.001,
R26BK01511215,2026-05-14,충청남도 천안시,성환읍 신가리 시도21호 도로정비공사 폐기물처리용역,주식회사 세창이엔텍,27076000,88.268,30976000
R26BK01511272,2026-05-14,전남광주통합특별시 해남군,북일 원동 마을만들기(자율개발)사업 기본계획 수립 용역,(주)예아종합건축사사무소,22173700,88.224,
R26BK01519701,2026-05-13,한국농어촌공사 충남지역본부 논산지사,스마트원예단지 기반조성사업 국가유산영향진단조사 용역,재단법인 비전문화유산연구원,5700000,90.909,
R26BK01482604,2026-05-14,조달청 대전지방조달청,금강 대청지구 하천환경정비사업 문화재 발굴(시굴)조사 용역,재단법인 호서문화유산연구원,125103800,84.411,
R26BK01510937,2026-05-14,경상북도 구미시,[새로공고]제2차 구미시 도시생태현황지도 작성 용역,(주)신일이앤씨,280811500,80.543,349987000
R26BK01520555,2026-05-14,한국산업인력공단,NCS기반 국가기술자격 실기시험 평가방법 개발 (전기전자분야_로봇소프트웨어개발기사),한국로봇융합연구원,29000000,100.0,
R26BK01516155,2026-05-14,조달청 대전지방조달청,2026년 표준품셈 및 표준시방의 통합 정비·제작 용역,사단법인 한국목재공학회,235200000,100.0,
R26BK01519108,2026-05-14,조달청 충북지방조달청,2026년 동물대체시험법 활성화를 위한 실습 교육 위탁,재단법인 한국규제과학센터,196000000,100.0,
R26BK01504959,2026-05-14,경기도,2026년 샘골교 정밀안전진단 및 내진성능평가 용역,서강이엔씨 주식회사,82457500,88.057,
R26BK01505541,2026-05-14,강원특별자치도 영월군,영월읍(방절리) 하수관로 설치공사 폐기물처리용역(장기계속) 입찰 공고,덕호산업(주),223257710,87.391,258500000
R26BK01520360,2026-05-13,서울특별시 서울대공원,서울대공원 남미관 지열설비 설치 전기공사 실시설계용역,신한전설(주),15865000,95.0,
R26BK01504212,2026-05-14,국토교통부 대전지방국토관리청,고남~창기 도로건설공사 보완 매장유산 표본 및 시굴조사용역,재단법인 누리고고학연구소,25200000,87.831,
R26BK01519207,2026-05-14,조달청 대전지방조달청,난치성 세균감염 치료제 개발을 위한 디지털세균 개발 및 검증,주식회사 옴팔로스코리아,146000000,100.0,
R26BK01520515,2026-05-14,한국농어촌공사 화안사업단,자안인처리공구 인처리약품 구매 및 임시운전 용역,주식회사 바이오워터,221670000,91.047,
R26BK01520068,2026-05-14,한국농어촌공사 경남지역본부 창원지사,무인항공기를 활용한 주남저수지 유수지 현황조사 용역,케이드론 협동조합,4500000,90.144,
R26BK01518988,2026-05-13,제주특별자치도,제5차 다문화가족 실태조사 및 기본계획 수립 연구용역(수의시담),사단법인 지방행정발전연구원,41010000,82.087,
R26BK01496637,2026-05-14,충청남도 보령시 경제도시국 수도과,2026년 보령시 공공하수도 기술진단 용역,주식회사 도화엔지니어링,653250000,85.686,
R26BK01503854,2026-05-14,한국환경공단,세종시 조치원(신안배수분구) 도시침수예방사업 재해영향성 검토 및 소규모 재해영향평가 용역,주식회사 세종방재연구소,50024000,88.216,
R26BK01501306,2026-05-14,대구광역시 도시관리본부,[P.Q 후 가격입찰]와룡대교 정밀안전진단 용역,주식회사 대한구조컨설턴트,196270000,87.353,
R26BK01520287,2026-05-13,서울특별시 서울시립대학교,제4회 서울학공동심포지엄 행사 용역_서울학연구소,(주)인디엔피,28500000,95.0,
R26BK01486854,2026-05-06,한국건설기술연구원,2026 국토교통기술대전 스마트건설 얼라이언스 전시부스 기획ㆍ설치ㆍ운영,세운아트컴퍼니주식회사,112800000,,
R26BK01484070,2026-05-14,전남광주통합특별시교육청 전남광주통합특별시교육청전남학생교육원,2026년 전남독서인문학교(고) 국외캠프 위탁용역(협상에 의한 계약) 안내 공고,현대관광 유한회사,485000000,,
R26BK01523101,2026-05-14,서울특별시 서울시립대학교,UOS 서울시립대학교 전공안내서 기획· 편집 용역,아르티장플레이스,18430000,97.0,
R26BK01497118,2026-05-13,서울특별시중부교육청 경신중학교,경신중학교 2026학년도 1·2학년 수련활동 위탁용역 업체 선정 입찰 공고,엄마청소년수련원(너리굴문화마을),39252000,89.203,43638000
R26BK01519918,2026-05-14,산림청 동부지방산림청 정선국유림관리소,2026년 숲가꾸기(풀베기)사업(8차) 실시설계용역,가온산림기술사 사무소,16360000,88.961,
R26BK01520030,2026-05-14,산림청 동부지방산림청 정선국유림관리소,2026년 숲가꾸기(풀베기)사업(9차) 실시설계용역,주식회사 조미산이앤씨,14260000,88.98,
R26BK01498413,2026-05-12,경기도 포천시,건설공사 안전점검 수행기관 지정 공고(군내~일동배수지 구간 송수관로 복선화사업(1차)),정원도시안전진단 주식회사,12576750,87.849,
